Itterate ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_R ,MAX_ABS_U_Error_position_C ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_R ,MAX_ABS_V_Error_position_C ,MAX_RS_Error ,MAX_RS_Error_Position_R ,MAX_RS_Error_Position_C ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_R ,Bulk_Velocity_ABS_Error_Position_C
38200,1.8845497224997426e-5,3.131584833462875e-9,100,100,5.4352741057916987e-11,100,97,0.0017476534362201165,4,4,2.296818551322799e-10,100,96
38300,1.8830036948685815e-5,3.1245003121252446e-9,100,100,1.0625308402220646e-10,54,60,0.0017468726389572513,4,4,2.2843111083248324e-10,100,96
38400,1.8421858453343813e-5,3.108203775088747e-9,100,100,5.590455876003375e-11,100,98,0.0017042097208254457,4,4,2.2664627162896633e-10,100,97
38500,1.847009713652138e-5,3.1015800275313588e-9,100,100,8.945423221606852e-11,55,59,0.0017097232425119064,4,4,2.2696186943726993e-10,100,96
38600,1.870454359201056e-5,3.0998349997979346e-9,100,100,6.368258004263438e-11,51,5,0.001735221173624401,4,4,2.2715219288871324e-10,100,96
38700,1.8453654694132543e-5,3.087515008416697e-9,100,100,6.769492258418275e-11,54,91,0.00170945798601312,4,4,2.252774759271825e-10,100,96
38800,1.821678079302921e-5,3.0747176133286147e-9,100,100,7.727043484229146e-11,50,6,0.0016847739326511719,4,4,2.2441588084370911e-10,100,96
38900,1.841122685890014e-5,3.07180080070385e-9,100,100,5.179004274047383e-11,100,97,0.0017058963759763398,4,4,2.250616273208328e-10,100,96
39000,1.8439538914156472e-5,3.065715580702344e-9,100,100,7.759206992197232e-11,51,95,0.0017096664442867626,4,4,2.2422958628753875e-10,100,96
39100,1.8130909279199218e-5,3.051846255743007e-9,100,100,5.297462989106716e-11,100,98,0.001677592058514343,4,4,2.2257874059475324e-10,100,96
39200,1.8103204560918615e-5,3.0438056875317643e-9,100,100,7.071669465286146e-11,49,8,0.0016750840512656455,4,4,2.225807693538584e-10,100,96
39300,1.8275274234515566e-5,3.0407628012762977e-9,100,100,5.4380945926912894e-11,100,97,0.0016939449280962313,4,4,2.227182457556487e-10,100,96
39400,1.8119058079498568e-5,3.030606059509222e-9,100,100,5.7159443844767566e-11,54,91,0.001678154750390599,4,4,2.2130518511492836e-10,100,96
39500,1.7903075438370077e-5,3.0185797594145525e-9,100,100,5.423062866827255e-11,100,98,0.0016557485209216835,4,4,2.20348704126766e-10,100,96
39600,1.8006455339885744e-5,3.013790040445885e-9,100,100,5.0827153250110335e-11,100,98,0.0016672165774202514,4,4,2.2063760974494473e-10,100,96
39700,1.804884781673991e-5,3.0080791650968774e-9,100,100,5.5338430018925244e-11,50,7,0.0016724202643396793,4,4,2.2005251527207337e-10,100,96
39800,1.7820181337449633e-5,2.9961624362084827e-9,100,100,5.0768750314844624e-11,100,98,0.0016488311894780775,4,4,2.1866258760258606e-10,100,96
39900,1.775047220498825e-5,2.9874375213206905e-9,100,100,5.410907139014043e-11,50,8,0.0016419023258861555,4,4,2.183708457115241e-10,100,96
40000,1.786648141669736e-5,2.983245789289768e-9,100,100,5.20177963203583e-11,100,97,0.0016547988287282094,4,4,2.1840750952586974e-10,100,96
40100,1.7770738397237625e-5,2.974515606914141e-9,100,100,5.2146316778522994e-11,100,97,0.001645369956253087,4,4,2.1732679674965616e-10,100,96
40200,1.7583833056914047e-5,2.9633846748006176e-9,100,100,5.1971631859215606e-11,100,98,0.001626087804794282,4,4,2.1636604140284899e-10,100,96
40300,1.762345501160536e-5,2.9573351875006315e-9,100,100,5.0290755934656595e-11,100,98,0.0016307988822039498,4,4,2.163813529396097e-10,100,96
40400,1.7663226556213494e-5,2.951646044767331e-9,100,100,5.229855437605124e-11,100,97,0.0016356825506088273,4,4,2.1592884034624116e-10,100,96
40500,1.7495594159072045e-5,2.941239975531862e-9,100,100,4.9356796427701966e-11,100,97,0.0016185589094230737,4,4,2.147656648875118e-10,100,96
40600,1.7406308265311127e-5,2.9323052215535217e-9,100,100,5.133802757906203e-11,100,98,0.001609582987285455,4,4,2.1429604792067014e-10,100,96
40700,1.747556709909051e-5,2.9271792680723996e-9,100,100,5.0137376889081153e-11,100,97,0.0016175056213433355,4,4,2.142191012251271e-10,100,96
40800,1.7416164618606816e-5,2.919351934672909e-9,100,100,5.093191493554805e-11,100,97,0.0016118905189965757,4,4,2.133691240184532e-10,100,96
40900,1.7259487301002757e-5,2.909102390404039e-9,100,100,5.0086695208007015e-11,100,98,0.0015958374500006953,4,4,2.124526535599025e-10,100,96
41000,1.7256487896810364e-5,2.9022649188428784e-9,100,100,4.948201050292145e-11,100,98,0.0015960344767041135,4,4,2.122679623219048e-10,100,96
41100,1.7285411649874993e-5,2.8964243529647216e-9,100,100,5.052507891234459e-11,100,97,0.0015997361318687152,4,4,2.1187572096098561e-10,100,96
41200,1.7162398519886554e-5,2.887152045216723e-9,100,100,4.884895786483323e-11,100,97,0.0015873315009915412,4,4,2.1089836864732203e-10,100,96
41300,1.706744658238933e-5,2.878292437724639e-9,100,100,4.9811339081218264e-11,100,98,0.0015777770884652072,4,4,2.103309618486926e-10,100,96
41400,1.7099854532782514e-5,2.8724603980123664e-9,100,100,4.862060580534955e-11,100,97,0.0015817789601421707,4,4,2.1014723078013886e-10,100,96
41500,1.706050062963149e-5,2.8651800524151505e-9,100,100,4.967387959298186e-11,100,97,0.0015782581873790044,4,4,2.0945171638753202e-10,100,96
41600,1.6931394700693984e-5,2.8557249403746154e-9,100,100,4.8509070024738143e-11,100,98,0.001565140607904432,4,4,2.0860083625728887e-10,100,96
41700,1.6901473024670956e-5,2.848445225349383e-9,100,100,4.852559847001725e-11,100,98,0.0015624885931726088,4,4,2.0827687144397977e-10,100,96
41800,1.691654397094906e-5,2.8423936208193945e-9,100,100,4.897551461602312e-11,100,97,0.0015646962503698975,4,4,2.0790221887806437e-10,100,96
41900,1.6824870592463738e-5,2.8339512386094112e-9,100,100,4.81323227802255e-11,100,97,0.0015556003819073858,4,4,2.07070500069656e-10,100,96
42000,1.673218531469325e-5,2.825323877631014e-9,100,100,4.84032848524496e-11,100,98,0.0015463018179235578,4,4,2.064583282980481e-10,100,96
42100,1.6736950514117878e-5,2.8189940382006284e-9,100,100,4.736733401344839e-11,100,97,0.001547362312870669,4,4,2.0618394968793807e-10,100,96
42200,1.670713674358842e-5,2.8120305970921744e-9,100,100,4.843681358779328e-11,100,97,0.001544827317999162,4,4,2.0558788829325159e-10,100,96
42300,1.660129833143492e-5,2.803254384696474e-9,100,100,4.7172625181057803e-11,100,98,0.0015341806332853797,4,4,2.0480762138314068e-10,100,96
42400,1.6555616975182986e-5,2.7957761826111205e-9,100,100,4.7505594943930696e-11,100,98,0.0015298623925211747,4,4,2.04391864544462e-10,100,96
42500,1.655687940327885e-5,2.7895182466014523e-9,100,100,4.761991322099757e-11,100,97,0.001530585615873454,4,4,2.0401186512711278e-10,100,96
42600,1.648633755727271e-5,2.7816727176874223e-9,100,100,4.729388408675206e-11,100,97,0.0015237155117759707,4,4,2.032903953681775e-10,100,96
42700,1.6399896488020964e-5,2.773349148423032e-9,100,100,4.712021571540159e-11,100,98,0.0015150884046690872,4,4,2.026667614112021e-10,100,96
42800,1.638484043608963e-5,2.7666986939303695e-9,100,100,4.6299521508363917e-11,100,97,0.0015140392282987755,4,4,2.023208887751149e-10,100,96
42900,1.6358212341420887e-5,2.7599112170997864e-9,100,100,4.725499852531456e-11,100,97,0.0015118202981273686,4,4,2.0178624309669102e-10,100,96
43000,1.6270959630777543e-5,2.751696020347749e-9,100,100,4.60609397845424e-11,100,97,0.0015031427058377004,4,4,2.0107252798537423e-10,100,96
43100,1.6217112837433767e-5,2.7441814662645947e-9,100,100,4.647410407898622e-11,100,98,0.001497962054552178,4,4,2.00600496283454e-10,100,96
43200,1.6206154996923367e-5,2.7377564573022317e-9,100,100,4.6423904651038406e-11,100,97,0.0014973728653013768,4,4,2.0020489432948096e-10,100,96
43300,1.6149270503174226e-5,2.73033428071362e-9,100,100,4.639458608957092e-11,100,97,0.001491936120102096,4,4,1.9956453720451628e-10,100,96
43400,1.6070546678055723e-5,2.7223355176034247e-9,100,100,4.59541623504256e-11,100,98,0.0014841316566603412,4,4,1.9894891376687207e-10,100,96
43500,1.604196415197506e-5,2.7155048973326323e-9,100,100,4.549585534696643e-11,100,98,0.0014816417814070267,4,4,1.985501511467258e-10,100,96
43600,1.6014979825883738e-5,2.7088144574638484e-9,100,100,4.6142029433426934e-11,100,97,0.0014793664263878072,4,4,1.980517100146073e-10,100,96
43700,1.5941944721010526e-5,2.701051811902777e-9,100,100,4.537967744633331e-11,100,97,0.0014721913699608773,4,4,1.9739629375514767e-10,100,96
43800,1.5884855360513256e-5,2.6936043794750786e-9,100,100,4.5461846093219904e-11,100,98,0.0014666682797699435,4,4,1.9689329767286212e-10,100,96
43900,1.5863924902246886e-5,2.687063575118609e-9,100,100,4.535475987832438e-11,100,97,0.0014650078303432043,4,4,1.9647973092257187e-10,100,96
44000,1.5815433134315357e-5,2.6799447687061995e-9,100,100,4.54737393573712e-11,100,97,0.0014604467304368475,4,4,1.9589761843935571e-10,100,96
44100,1.5744436632635413e-5,2.672258450978071e-9,100,100,4.488949836845002e-11,100,98,0.0014534621532616948,4,4,1.9530010378007723e-10,100,96
44200,1.5707151391584382e-5,2.6653545863453143e-9,100,100,4.468009469349443e-11,100,98,0.0014500437625391577,4,4,1.948648859460833e-10,100,96
44300,1.5678113465140842e-5,2.6587233196290194e-9,100,100,4.510010941094489e-11,100,97,0.0014475343870400332,4,4,1.9438663222473562e-10,100,96
44400,1.561558148986341e-5,2.651322033447867e-9,100,100,4.463367869744772e-11,100,97,0.0014414658366393872,4,4,1.9378007315093426e-10,100,96
44500,1.5558248122245304e-5,2.6440019791629243e-9,100,100,4.4484312067272214e-11,100,98,0.0014359163948908247,4,4,1.932634859438953e-10,100,96
44600,1.5529685584500747e-5,2.637398627616805e-9,100,100,4.438307533993768e-11,100,97,0.0014334347926025267,4,4,1.9283352735779968e-10,100,96
44700,1.548604309835096e-5,2.6304999524093264e-9,100,100,4.455706290040773e-11,100,97,0.001429374281216998,4,4,1.9229268091031093e-10,100,96
44800,1.5422031982377886e-5,2.623100527586464e-9,100,100,4.391019665928031e-11,100,98,0.0014231279555996822,4,4,1.9171752076510562e-10,100,96
44900,1.5379570537847228e-5,2.6162006640934043e-9,100,100,4.3842473054778175e-11,100,98,0.0014191553460186311,4,4,1.9125916562307e-10,100,96
45000,1.5347924175256865e-5,2.6096154109173098e-9,100,100,4.412359540240107e-11,100,97,0.001416355081114687,4,4,1.907918024957045e-10,100,96
45100,1.5292916164262976e-5,2.602502464400802e-9,100,100,4.385157861830358e-11,100,97,0.001411075721168166,4,4,1.9022476389213283e-10,100,96
45200,1.5237010893984486e-5,2.5953408814421985e-9,100,100,4.354835415887326e-11,100,98,0.0014056754401512636,4,4,1.8970609024643315e-10,100,96
45300,1.5202935472653414e-5,2.5887224395365616e-9,100,100,4.3484450415465226e-11,100,97,0.0014025990362532697,4,4,1.8926329904342398e-10,100,96
45400,1.516189464413121e-5,2.581989618638536e-9,100,100,4.365873114420271e-11,100,97,0.0013988013644816151,4,4,1.8875141857485622e-10,100,96
45500,1.5103804352431207e-5,2.5748476094322736e-9,100,100,4.315629797968512e-11,100,97,0.0013931782515266646,4,4,1.881994269627152e-10,100,96
45600,1.5058660306558402e-5,2.5680038425596186e-9,100,100,4.3003033425859094e-11,100,98,0.0013889157817600127,4,4,1.8772825524995818e-10,100,96
45700,1.5024491073314495e-5,2.5614658337100304e-9,100,100,4.320528136647628e-11,100,97,0.0013858351777274107,4,4,1.8726665790974595e-10,100,96
45800,1.4974753387390285e-5,2.554584647984637e-9,100,100,4.3053243262147767e-11,100,97,0.0013811052526664514,4,4,1.8673108762370938e-10,100,96
45900,1.492107535389265e-5,2.547594646525042e-9,100,100,4.2654272475184385e-11,100,98,0.0013759373818910308,4,4,1.862174156194718e-10,100,96
46000,1.4883273966556804e-5,2.541000373654234e-9,100,100,4.264067050840925e-11,100,97,0.0013724566555757122,4,4,1.857660045755105e-10,100,96
46100,1.4843471760451443e-5,2.5344005557398352e-9,100,100,4.278597962037445e-11,100,97,0.001368778061884749,4,4,1.8527456955783062e-10,100,96
46200,1.4790214637001778e-5,2.5274843190592478e-9,100,100,4.242650675223558e-11,100,97,0.0013636612910365707,4,4,1.847445191618946e-10,100,96
46300,1.4744058491032028e-5,2.5207318498157716e-9,100,100,4.217286068974868e-11,100,98,0.0013592857489484014,4,4,1.8426822220862782e-10,100,96
46400,1.4707770510635957e-5,2.514248761444071e-9,100,100,4.233604092296339e-11,100,97,0.0013559689535386746,4,4,1.8381010949419796e-10,100,96
46500,1.4661651368988831e-5,2.507558706683899e-9,100,100,4.225243245559174e-11,100,97,0.0013516129835166528,4,4,1.8329941601016864e-10,100,96
46600,1.4610458252717767e-5,2.500740644943711e-9,100,100,4.187585000980931e-11,100,97,0.0013467035399579615,4,4,1.827947524249418e-10,100,96
46700,1.457037171577222e-5,2.4942007703990243e-9,100,100,4.183690546777363e-11,100,97,0.0013429718834663484,4,4,1.8233871270506574e-10,100,96
46800,1.453106709409573e-5,2.4877151415247933e-9,100,100,4.194113979727465e-11,100,97,0.0013393344698983142,4,4,1.8186209005746634e-10,100,96
46900,1.4481629138255836e-5,2.4809972080236387e-9,100,100,4.16842480671642e-11,100,97,0.0013346154506175489,4,4,1.8135192479673545e-10,100,96
47000,1.4435525812571792e-5,2.474356668343003e-9,100,100,4.143154916369518e-11,100,97,0.001330239426627077,4,4,1.8087590323082048e-10,100,96
47100,1.4397666173093558e-5,2.4679399574303873e-9,100,100,4.1507684442332327e-11,100,97,0.001326745307005743,4,4,1.804207000813407e-10,100,96
47200,1.4354008856121986e-5,2.4614106829135007e-9,100,100,4.14586264624317e-11,100,97,0.001322640515493115,4,4,1.7992967966257156e-10,100,96
47300,1.4305264145181384e-5,2.4547594018251018e-9,100,100,4.115621558831162e-11,100,97,0.001317984652343353,4,4,1.7943600815265026e-10,100,96
47400,1.4263965256223379e-5,2.4482964006838914e-9,100,100,4.106328298225659e-11,100,97,0.001314116191541573,4,4,1.7897882221423744e-10,100,96
47500,1.4224800775701819e-5,2.441915497933267e-9,100,100,4.112440943337958e-11,100,97,0.0013104827648637077,4,4,1.7851347570291276e-10,100,96
47600,1.4178364120281726e-5,2.4353722788417187e-9,100,100,4.0937682063701963e-11,100,97,0.001306074029957776,4,4,1.7802087148161005e-10,100,96
47700,1.413294558787622e-5,2.428854627839483e-9,100,100,4.0703239390094126e-11,100,97,0.0013017640406900457,4,4,1.7754877516124035e-10,100,96
47800,1.4094040076131931e-5,2.4225151346729534e-9,100,100,4.0713014556881255e-11,100,97,0.0012981491831999857,4,4,1.7709671923382686e-10,100,96
47900,1.4052086910431163e-5,2.416126130763696e-9,100,100,4.067683169461933e-11,100,97,0.001294215142662808,4,4,1.7662145791047523e-10,100,96
48000,1.4005593618252417e-5,2.409632844820042e-9,100,100,4.043467123626687e-11,100,97,0.0012897911966672788,4,4,1.7613958729068013e-10,100,96
48100,1.3963852066521191e-5,2.403262643578541e-9,100,100,4.031237670065746e-11,100,97,0.0012858679082035245,4,4,1.7568406668680425e-10,100,96
48200,1.3924740322136532e-5,2.3969817450342212e-9,100,100,4.033394451763428e-11,100,97,0.0012822296698045417,4,4,1.7522771428302164e-10,100,96
48300,1.3880621761117883e-5,2.3905945070734624e-9,100,100,4.0193532530041765e-11,100,97,0.0012780583418175308,4,4,1.7475053522286732e-10,100,96
48400,1.3836227881412978e-5,2.384204398145351e-9,100,100,3.998261270676817e-11,100,97,0.0012738500820629998,4,4,1.7428472554037455e-10,100,96
48500,1.3796778694488984e-5,2.3779517599811784e-9,100,100,3.9946159227643996e-11,100,97,0.00127016830251736,4,4,1.738364959792682e-10,100,96
48600,1.3756022985335449e-5,2.3716892416994484e-9,100,100,3.991013595994186e-11,100,97,0.0012663514590568567,4,4,1.7337421515800644e-10,100,96
48700,1.371153065267365e-5,2.3653442173671158e-9,100,100,3.9714913649402384e-11,100,97,0.0012621323207946972,4,4,1.7290401142094902e-10,100,96
48800,1.366989205471901e-5,2.3590775383511287e-9,100,100,3.9579634708575284e-11,100,97,0.0012582120337487968,4,4,1.7245240045010712e-10,100,96
48900,1.3630860263238203e-5,2.3528950402612603e-9,100,100,3.9567746648594415e-11,100,97,0.001254572388297072,4,4,1.7200379792345344e-10,100,96
49000,1.3588549548820615e-5,2.3466489775664234e-9,100,100,3.945629413470986e-11,100,97,0.0012505841189182744,4,4,1.7154009115949442e-10,100,96
49100,1.3545355937519977e-5,2.3403876120084433e-9,100,100,3.926940196630202e-11,100,97,0.0012464958433396475,4,4,1.7108199665966106e-10,100,96
49200,1.35057497456859e-5,2.3342283444680034e-9,100,100,3.920227163722867e-11,100,97,0.0012427885470218884,4,4,1.7063837625883038e-10,100,96
49300,1.3465891049958713e-5,2.328083628655442e-9,100,100,3.916012306093286e-11,100,97,0.0012390572672519768,4,4,1.7018706192570288e-10,100,96
49400,1.3423142827567834e-5,2.3218779451189553e-9,100,100,3.900008961610357e-11,100,97,0.001235015281915561,4,4,1.6972818896870967e-10,100,96
49500,1.3381962713991763e-5,2.3157195510117856e-9,100,100,3.8861519904842545e-11,100,97,0.001231135799191369,4,4,1.6928191140519466e-10,100,96
49600,1.3343111389741807e-5,2.3096370094233265e-9,100,100,3.8823352518924104e-11,100,97,0.0012275058087120006,4,4,1.688405873445653e-10,100,96
49700,1.3302238349724922e-5,2.3035209798655254e-9,100,100,3.872886213118765e-11,100,97,0.0012236612676413247,4,4,1.683886758328812e-10,100,96
49800,1.3260275927035415e-5,2.297385959422471e-9,100,100,3.856413625935584e-11,100,97,0.0012196960581383686,4,4,1.679390329058228e-10,100,96
49900,1.3220825994430025e-5,2.2913253109116405e-9,100,100,3.8477877134512894e-11,100,97,0.0012159966515861939,4,4,1.6750076499427724e-10,100,96
50000,1.318171753107508e-5,2.28529233037289e-9,100,100,3.842690401989479e-11,100,97,0.0012123356109876525,4,4,1.6705905278927013e-10,100,96
50100,1.3140465797863362e-5,2.2792176496838623e-9,100,100,3.829197896265679e-11,100,97,0.001208444210558131,4,4,1.6661091039801845e-10,100,96
50200,1.3099978435414996e-5,2.2731716266266577e-9,100,100,3.8156918596987666e-11,100,97,0.0012046303665536686,4,4,1.6617111723085665e-10,100,96
50300,1.3061421037013135e-5,2.267189101387568e-9,100,100,3.809846015057072e-11,100,97,0.0012010225105410935,4,4,1.657366271133609e-10,100,96
50400,1.302173420317215e-5,2.261194297775715e-9,100,100,3.801314818474566e-11,100,97,0.001197294927155879,4,4,1.6529545223895048e-10,100,96
50500,1.2980967476154473e-5,2.2551823091257472e-9,100,100,3.786736549327152e-11,100,97,0.0011934487431849426,4,4,1.648544209129077e-10,100,96
50600,1.2941915474455786e-5,2.2492247534963705e-9,100,100,3.777056098441811e-11,100,97,0.0011897831868222443,4,4,1.6442225402382715e-10,100,96
50700,1.2903471510691897e-5,2.2432992139234664e-9,100,100,3.771034352839653e-11,100,97,0.0011861835471282164,4,4,1.6398923018134948e-10,100,96
50800,1.286352365750647e-5,2.2373489476021358e-9,100,100,3.759301897554579e-11,100,97,0.0011824222478837084,4,4,1.6355114051264108e-10,100,96
50900,1.2823841436945063e-5,2.231414611246485e-9,100,100,3.746374911683947e-11,100,97,0.0011786858850181315,4,4,1.6311837471028046e-10,100,96
51000,1.2785704149909395e-5,2.2255333426840496e-9,100,100,3.739177890926815e-11,100,97,0.0011751137687221922,4,4,1.6269093494267195e-10,100,96
51100,1.2747020433660222e-5,2.219653951959777e-9,100,100,3.731008731133745e-11,100,97,0.0011714838269321606,4,4,1.6225920086709866e-10,100,96
51200,1.2707411134096008e-5,2.21376145886909e-9,100,100,3.718021897303192e-11,100,97,0.0011677525109863192,4,4,1.6182700969188946e-10,100,96
51300,1.2668908926498207e-5,2.20790810547683e-9,100,100,3.707767599891998e-11,100,97,0.001164136973150436,4,4,1.614013597252273e-10,100,96
51400,1.263110818567692e-5,2.2020881932163783e-9,100,100,3.700985004573276e-11,100,97,0.0011605967124891487,4,4,1.6097645048548936e-10,100,96
51500,1.2592300651430026e-5,2.1962555446161658e-9,100,100,3.6904536718229686e-11,100,97,0.001156948054508469,4,4,1.6054781202395896e-10,100,96
51600,1.255349894487465e-5,2.190433208947018e-9,100,100,3.6782039219973583e-11,100,97,0.0011532971994860845,4,4,1.6012257145203712e-10,100,96
51700,1.2515875744958597e-5,2.184653750438026e-9,100,100,3.670106406283846e-11,100,97,0.0011497710502399866,4,4,1.5970198601056307e-10,100,96
51800,1.2478079481181216e-5,2.17888462567678e-9,100,100,3.6620191254388423e-11,100,97,0.0011462266206894154,4,4,1.592792469098936e-10,100,96
51900,1.2439551591282472e-5,2.1731077614467464e-9,100,100,3.6502995071074906e-11,100,97,0.0011426020086791582,4,4,1.5885557452799404e-10,100,96
52000,1.2401709044998984e-5,2.1673596745444557e-9,100,100,3.6398597677567146e-11,100,97,0.001139048375905098,4,4,1.5843685955210796e-10,100,96
52100,1.2364547574670648e-5,2.1616426868972805e-9,100,100,3.6324387941988334e-11,100,97,0.0011355672427814326,4,4,1.580195835293452e-10,100,96
52200,1.2326765566930525e-5,2.1559234241602665e-9,100,100,3.6227040464686944e-11,100,97,0.0011320191367076556,4,4,1.5759996693093248e-10,100,96
52300,1.2288863330090106e-5,2.150210926844809e-9,100,100,3.611187390784032e-11,100,97,0.0011284557636656858,4,4,1.5718233528985714e-10,100,96
52400,1.225183427490317e-5,2.144533550740846e-9,100,100,3.6024837626880135e-11,100,97,0.0011249842735583427,4,4,1.5676872733988434e-10,100,96
52500,1.2214860487898487e-5,2.1388710568295832e-9,100,100,3.594405328932737e-11,100,97,0.0011215185485965611,4,4,1.5635429236049436e-10,100,96
52600,1.2177333830619473e-5,2.133206177673541e-9,100,100,3.583602685430787e-11,100,97,0.0011179921450021925,4,4,1.5593908456179584e-10,100,96
52700,1.2140225555463388e-5,2.1275626963315752e-9,100,100,3.5732914890895806e-11,100,97,0.001114508325429861,4,4,1.555273973843918e-10,100,96
52800,1.210372373145105e-5,2.121948099870208e-9,100,100,3.5653324043094514e-11,100,97,0.0011110887272312326,4,4,1.5511767564868606e-10,100,96
52900,1.2066878574862518e-5,2.116337534038837e-9,100,100,3.556102808055517e-11,100,97,0.0011076317488233854,4,4,1.5470646335183358e-10,100,96
53000,1.2029862883429215e-5,2.1107335870448884e-9,100,100,3.545305889141037e-11,100,97,0.0011041545133475001,4,4,1.5429657595003587e-10,100,96
53100,1.1993491593586735e-5,2.105157090315224e-9,100,100,3.5362199279909134e-11,100,97,0.0011007446491179407,4,4,1.5389001965099292e-10,100,96
53200,1.1957289394429159e-5,2.099598881907805e-9,100,100,3.528096564897609e-11,100,97,0.0010973524081932316,4,4,1.5348345120888562e-10,100,96
53300,1.1920708697415952e-5,2.0940421436785317e-9,100,100,3.5180145255275797e-11,100,97,0.0010939183827856369,4,4,1.530764243660998e-10,100,96
53400,1.188436189956135e-5,2.0885028619715973e-9,100,100,3.5079024754414156e-11,100,97,0.0010905073980922726,4,4,1.5267199440435752e-10,100,96
53500,1.184854344445713e-5,2.0829889393197965e-9,100,100,3.4996148340349365e-11,100,97,0.001087152000942877,4,4,1.5226947524052403e-10,100,96
53600,1.1812567418432247e-5,2.07748358273252e-9,100,100,3.4907351315061064e-11,100,97,0.0010837790728971848,4,4,1.518663831842626e-10,100,96
53700,1.1776425064110336e-5,2.0719853107559194e-9,100,100,3.4804777115926555e-11,100,97,0.0010803865854932284,4,4,1.5146415848973915e-10,100,96
53800,1.1740744282569117e-5,2.066509715084597e-9,100,100,3.4713159430266316e-11,100,97,0.0010770419067010074,4,4,1.5106461134090088e-10,100,96
53900,1.1705291923548147e-5,2.061053300250748e-9,100,100,3.463054842889335e-11,100,97,0.001073721068301639,4,4,1.5066573726477128e-10,100,96
54000,1.1669603856527659e-5,2.0556017747350164e-9,100,100,3.453544221432292e-11,100,97,0.0010703737748235774,4,4,1.502665552752247e-10,100,96
54100,1.1634039323377136e-5,2.0501648555909524e-9,100,100,3.443687522641792e-11,100,97,0.001067037916132679,4,4,1.498693738555268e-10,100,96
54200,1.1598909404453531e-5,2.0447503898401997e-9,100,100,3.43522606194302e-11,100,97,0.0010637474815569652,4,4,1.4947406723822554e-10,100,96
54300,1.1563746265928096e-5,2.0393478268945775e-9,100,100,3.4265550466483496e-11,100,97,0.0010604527347448376,4,4,1.4907870337504958e-10,100,96
54400,1.1528463491762764e-5,2.0339526582077716e-9,100,100,3.416776583886616e-11,100,97,0.001057143622536288,4,4,1.4868403990647705e-10,100,96
54500,1.149349830359344e-5,2.0285772037859084e-9,100,100,3.407629040053095e-11,100,97,0.0010538669868296797,4,4,1.4829154137280254e-10,100,96
54600,1.1458784133707778e-5,2.0232202241690644e-9,100,100,3.399301153061973e-11,100,97,0.001050616332136099,4,4,1.4790005635131886e-10,100,96
54700,1.1423932369031518e-5,2.017871154023909e-9,100,100,3.390206344822122e-11,100,97,0.0010473498778879548,4,4,1.4750853967113176e-10,100,96
54800,1.1389165622601744e-5,2.012534530519694e-9,100,100,3.380632059013511e-11,100,97,0.0010440909311781451,4,4,1.471185300319644e-10,100,96
54900,1.1354727804104635e-5,2.0072187800757035e-9,100,100,3.372049861560811e-11,100,97,0.0010408659622495556,4,4,1.4673034879134073e-10,100,96
55000,1.1320351454445824e-5,2.0019159290354804e-9,100,100,3.3635557880606903e-11,100,97,0.0010376467650606977,4,4,1.463424607189845e-10,100,96
55100,1.1285891851904784e-5,1.996622082944821e-9,100,100,3.354201465188833e-11,100,97,0.0010344172314059614,4,4,1.4595516765678052e-10,100,96
55200,1.1251658814821237e-5,1.991344807800166e-9,100,100,3.34512556543487e-11,100,97,0.0010312104506465182,4,4,1.455697342181428e-10,100,96
55300,1.1217664239266771e-5,1.986085690006134e-9,100,100,3.336808607201647e-11,100,97,0.0010280283077773685,4,4,1.451854400591479e-10,100,96
55400,1.1183624946334365e-5,1.9808364098289344e-9,100,100,3.327963252197641e-11,100,97,0.001024840236845677,4,4,1.4480135406697014e-10,100,96
55500,1.1149630462383874e-5,1.9755988494435384e-9,100,100,3.318710410649128e-11,100,97,0.0010216555354218943,4,4,1.4441848151386383e-10,100,96
55600,1.1115905961183136e-5,1.970379795088184e-9,100,100,3.3101544075209155e-11,100,97,0.001018498458379491,4,4,1.4403728860676313e-10,100,96
55700,1.1082284118178865e-5,1.96517515368283e-9,100,100,3.301721569759497e-11,100,97,0.0010153514523239197,4,4,1.436566694594521e-10,100,96
55800,1.1048620029098735e-5,1.959979681158408e-9,100,100,3.2927169671403966e-11,100,97,0.0010121986882633703,4,4,1.4327668695565676e-10,100,96
55900,1.1015127432194258e-5,1.9547994178220618e-9,100,100,3.2837933761076243e-11,100,97,0.001009062828808521,4,4,1.4289816161958124e-10,100,96
56000,1.0981843387751615e-5,1.9496361504389714e-9,100,100,3.2754852649641286e-11,100,97,0.001005948285767826,4,4,1.4252085015625804e-10,100,96
56100,1.0948573721397056e-5,1.9444843946808676e-9,100,100,3.266865250539652e-11,100,97,0.0010028342386158345,4,4,1.4214407038568022e-10,100,96
56200,1.0915350146739512e-5,1.9393442693763085e-9,100,100,3.2579107814290076e-11,100,97,0.000999723735119751,4,4,1.4176822476369422e-10,100,96
56300,1.0882335550939418e-5,1.9342206863948164e-9,100,100,3.2493643192799126e-11,100,97,0.0009966343366863445,4,4,1.4139392608136792e-10,100,96
56400,1.0849450318991514e-5,1.929111080947732e-9,100,100,3.241085178018466e-11,100,97,0.000993557821466234,4,4,1.4102035424817805e-10,100,96
