Itterate ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_R ,MAX_ABS_U_Error_position_C ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_R ,MAX_ABS_V_Error_position_C ,MAX_RS_Error ,MAX_RS_Error_Position_R ,MAX_RS_Error_Position_C ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_R ,Bulk_Velocity_ABS_Error_Position_C
252600,0.0023419524182036263,3.2285034057898815e-5,98,10,2.7805872930939876e-5,82,10,0.1772389728444736,92,7,1.381152395741052e-6,53,3
252700,0.0021873446439675107,3.111771174600479e-5,98,10,2.8249868116191068e-5,83,11,0.15828452078087343,92,7,1.3328437180961956e-6,57,4
252800,0.002057557490127288,2.939509071563616e-5,98,10,2.825194886360745e-5,85,12,0.13766544634241845,92,7,1.2892860217473233e-6,58,4
252900,0.0019863537513870773,2.739178789934113e-5,98,9,2.86017379017324e-5,85,12,0.11988668110034076,92,7,1.2390709603651807e-6,59,4
253000,0.0019758330472615074,2.5270614373613595e-5,98,6,2.8788539815759878e-5,86,13,0.10678264273373976,92,7,1.23169147211511e-6,86,14
253100,0.0020090748432896872,2.3863929748704077e-5,98,6,2.8661653714522756e-5,87,14,0.09833091007116891,92,7,1.2089088095422083e-6,89,16
253200,0.0020643201718091083,2.3123251052999463e-5,97,23,2.9092029692258728e-5,89,15,0.09356729592319106,92,7,1.2376080760058503e-6,89,16
253300,0.002122892012632259,2.4954613425608695e-5,98,23,2.962398153321527e-5,90,16,0.09122544873142224,92,7,1.236655369595452e-6,89,16
253400,0.002171744139598482,2.738298420940609e-5,98,24,3.0266914861373437e-5,90,16,0.09013436454457388,92,7,1.2058289077628492e-6,90,17
253500,0.0022032944859262504,2.9328654630243582e-5,98,24,3.0678595291449076e-5,91,17,0.08939878998449635,92,7,1.173564233473241e-6,91,18
253600,0.002214324141632441,3.054857768780041e-5,98,24,3.106048043492911e-5,92,17,0.08842466423301847,92,7,1.1382690438502697e-6,91,18
253700,0.0022047996900013784,3.138193559550171e-5,99,26,3.123212026905596e-5,93,18,0.08687245403521972,92,7,1.0885021784250376e-6,40,4
253800,0.002176951520653648,3.203752738020586e-5,99,26,3.107993293190517e-5,93,18,0.08459373925239884,92,7,1.1353627579424814e-6,43,3
253900,0.00213465532739091,3.208445601396437e-5,99,27,3.0038061725478488e-5,93,18,0.08157411678184852,92,7,1.1793255166264813e-6,43,3
254000,0.0020830224607612823,3.1334403989632595e-5,99,27,2.861192271336535e-5,94,19,0.0778884670487906,92,7,1.2174678632918086e-6,44,3
254100,0.00202805463928252,3.0103141603846778e-5,98,13,2.673929540977435e-5,94,19,0.0744980172499163,16,7,1.247555097327489e-6,45,3
254200,0.001976207112911788,3.356587756174999e-5,98,13,2.756095037603854e-5,25,2,0.0702594938212942,16,7,1.2700449259263075e-6,46,3
254300,0.0019337102049366696,3.6158271015182195e-5,98,13,2.8600057986073995e-5,25,2,0.06985963997970757,28,2,1.287590986478169e-6,46,3
254400,0.0019055598612068713,3.776363929508704e-5,98,13,2.9407162224852e-5,26,2,0.07913796130588406,28,2,1.2972656120394544e-6,47,3
254500,0.0018942779767104326,3.8434479275820804e-5,98,12,2.9568464222862407e-5,26,2,0.08789566059933374,28,2,1.2990380613165384e-6,48,3
254600,0.001898879576598029,3.819604445164625e-5,98,12,2.9495492338960333e-5,27,2,0.09539419399307354,28,2,1.2929518713885278e-6,49,3
254700,0.0019148079157863638,3.688903473698414e-5,98,12,2.900054725058331e-5,28,2,0.10066933621204865,28,2,1.2890394238214333e-6,27,15
254800,0.00193558359436923,3.490284060060807e-5,98,11,2.8325789655605062e-5,29,2,0.10264624226590413,28,2,1.319338157150995e-6,29,13
254900,0.0019562442729127026,3.254509496010763e-5,98,10,2.769527859897234e-5,30,2,0.10039038543460846,28,2,1.3567574083806887e-6,30,13
255000,0.0019773333246941326,2.9753376471866252e-5,98,10,2.7270806882352845e-5,31,2,0.09342965907551888,28,2,1.3782455076957831e-6,30,13
255100,0.0020070496382996526,2.711790947369265e-5,98,9,2.7196551112423223e-5,33,2,0.08200268567516726,16,7,1.3625792393489548e-6,30,13
255200,0.0020596696811578407,2.672060445999165e-5,23,10,2.748999002630259e-5,34,2,0.09849712403417915,16,7,1.3795800777344647e-6,33,11
255300,0.0021506542386434025,2.6073735499027723e-5,25,8,2.7961350066140964e-5,35,2,0.11837140478368512,16,7,1.4048842422731411e-6,34,11
255400,0.002290545966645875,2.634879542353502e-5,26,8,2.85140263403226e-5,36,2,0.14153418230535297,16,7,1.402952136655717e-6,34,11
255500,0.002478436009222482,2.653777960797115e-5,99,26,2.942379322461164e-5,37,3,0.16726052903533922,16,7,1.3861533043090565e-6,35,11
255600,0.002692774476422561,2.734586727405272e-5,99,26,3.021738412192082e-5,37,3,0.19300568598640344,16,7,1.3500381679805006e-6,36,11
255700,0.0028809545954214173,2.7553393726986383e-5,99,27,3.073917002707413e-5,38,3,0.2129612347077439,16,7,1.3330074579672498e-6,39,4
255800,0.002970799738684139,2.7433608103609453e-5,99,27,3.0965482823622215e-5,40,3,0.21908879006287327,16,7,1.4183097489696298e-6,42,3
255900,0.0029291124068681305,2.6769081234364125e-5,99,27,3.0924393441635056e-5,41,3,0.20752100450976219,16,7,1.4886139895751212e-6,43,3
256000,0.0028004293517397702,2.5776901111568967e-5,99,28,3.0619805503520614e-5,42,3,0.18320749551670273,16,7,1.5404478338247813e-6,44,3
256100,0.0026552220170233854,2.6223433867914384e-5,98,13,3.0075035777281378e-5,43,3,0.15467312226039265,16,7,1.5733350236818043e-6,45,3
256200,0.002534760546977855,2.8400495830161257e-5,98,12,2.9347159443499082e-5,45,3,0.1276560194529313,16,7,1.587380578792815e-6,46,3
256300,0.002450341827543369,3.0009579018816512e-5,98,12,2.9576827043464437e-5,26,2,0.1358169649658202,92,7,1.583243359353382e-6,47,3
256400,0.002398591277170855,3.100304076444904e-5,98,12,2.932592086388533e-5,27,2,0.148690263141101,92,7,1.5619990976779288e-6,48,3
256500,0.0023670019304419844,3.151997030194885e-5,98,11,2.8537678570713428e-5,27,2,0.16022325816621738,92,7,1.5251372514864855e-6,49,3
256600,0.0023327515484734313,3.1713038101418775e-5,98,11,2.7361017116598176e-5,28,2,0.1676678522728735,92,7,1.476345765313229e-6,51,3
256700,0.0022682102919858384,3.1347542665162084e-5,98,10,2.5855484479295416e-5,29,2,0.1678768610213986,92,7,1.4169194498584413e-6,52,3
256800,0.00216142047635434,3.078634962013979e-5,98,10,2.58343247959876e-5,82,10,0.15951075232405745,92,7,1.3473705940546428e-6,53,3
256900,0.0020327766918148797,2.96657010648467e-5,98,10,2.6250481332524417e-5,83,11,0.1447185108901556,92,7,1.2945671689149063e-6,57,4
257000,0.0019213184148600608,2.8018445609427275e-5,98,10,2.632536639944269e-5,83,11,0.12778464082793303,92,7,1.2554948168533179e-6,58,4
257100,0.0018561242160409638,2.622058923359462e-5,98,9,2.663004623012534e-5,85,12,0.11242291229160163,92,7,1.2088498877871464e-6,59,4
257200,0.0018435294838742872,2.4356241478019555e-5,98,6,2.6792264154123363e-5,86,13,0.10056830843295414,92,7,1.156116079586685e-6,86,14
257300,0.0018723540263141667,2.3065269500997104e-5,98,6,2.667157047648097e-5,86,13,0.09261111499172582,92,7,1.1335783373306665e-6,86,14
257400,0.0019244845148409975,2.1306862726231182e-5,98,6,2.6902469033959764e-5,89,15,0.08799188319526878,92,7,1.1554463624547815e-6,89,16
257500,0.0019825952906980023,2.2700661054093907e-5,98,23,2.7543039400355906e-5,89,15,0.08572653405563974,92,7,1.1611387569594386e-6,89,16
257600,0.002033576339249131,2.5041542328135477e-5,98,24,2.8210486956368325e-5,90,16,0.08479193877264997,92,7,1.1387193520397696e-6,89,16
257700,0.0020691723389616268,2.7008420699729634e-5,98,24,2.8563688096897716e-5,91,17,0.0843424664672964,92,7,1.1083288400026356e-6,90,17
257800,0.0020853749542388777,2.8346206037420038e-5,98,24,2.9038944349845178e-5,92,17,0.08377791189455167,92,7,1.0765963108302782e-6,91,18
257900,0.0020814631271307863,2.904712943003606e-5,99,26,2.9178971685023605e-5,93,18,0.08272668105862555,92,7,1.0265454269965365e-6,42,3
258000,0.0020591155298156304,2.989677251066629e-5,99,26,2.93090565619894e-5,93,18,0.08099949338699657,92,7,1.068458271423424e-6,43,3
258100,0.0020217382658716918,3.0096958506945978e-5,99,27,2.8611524707181785e-5,93,18,0.07854145319276438,92,7,1.1028584715367003e-6,43,3
258200,0.0019739859783762946,2.9664207938690998e-5,99,27,2.726984283820018e-5,94,19,0.07539194276318771,92,7,1.134390800177341e-6,44,3
258300,0.0019213743302665476,2.842328510154618e-5,99,28,2.5769849769418166e-5,94,19,0.07165423258399382,92,7,1.1583819824475356e-6,45,3
258400,0.0018698543228250486,3.0739781626359236e-5,98,13,2.538905471413406e-5,25,2,0.06747444021392841,92,7,1.1754985190764577e-6,46,3
258500,0.0018252227559526486,3.3426009661002495e-5,98,13,2.639201724977591e-5,25,2,0.06317228543796742,28,2,1.1874145443841041e-6,46,3
258600,0.0017922970647867302,3.5232065004541305e-5,98,13,2.7148458743119505e-5,26,2,0.07101300612945972,28,2,1.1941645942134104e-6,47,3
258700,0.0017739359505919061,3.610157582132657e-5,98,12,2.7402392940827384e-5,26,2,0.0783147178064573,28,2,1.1943732057645125e-6,48,3
258800,0.0017702441470618436,3.6176345363476275e-5,98,12,2.736897467279099e-5,27,2,0.08447947216226798,28,2,1.1881740450944743e-6,49,3
258900,0.0017785229204072357,3.5240496666670215e-5,98,12,2.694503978926106e-5,28,2,0.0887580095195472,28,2,1.2118043505736538e-6,27,15
259000,0.001794459669068186,3.343266630723846e-5,98,11,2.635257496633181e-5,29,2,0.09034107883286906,28,2,1.2309395748227436e-6,29,13
259100,0.00181451885827029,3.118342185869788e-5,98,10,2.5798505052252244e-5,30,2,0.08853101863981377,28,2,1.2705262048893877e-6,29,13
259200,0.0018386525492854963,2.8731804732425384e-5,98,10,2.5434289329419324e-5,31,2,0.08294975393897902,28,2,1.299283624501017e-6,30,13
259300,0.001871851405134986,2.6124224452616848e-5,98,9,2.533697222512673e-5,32,2,0.07368710665697152,28,2,1.2938914384485328e-6,30,13
259400,0.001923384719743839,2.5304557102914446e-5,23,10,2.551077554892485e-5,33,2,0.08773732886678333,16,7,1.294540269631975e-6,33,11
259500,0.0020038002164252896,2.4778728204652434e-5,23,10,2.5993583605443682e-5,35,2,0.10496765445993204,16,7,1.3215691424867029e-6,34,11
259600,0.00212072466875886,2.4867869654139965e-5,26,8,2.656629344217898e-5,36,2,0.12480501134511043,16,7,1.3292406904231047e-6,34,11
259700,0.002274054445378719,2.541030812220485e-5,99,26,2.754469619340935e-5,36,3,0.1465803863928566,16,7,1.3162183277522655e-6,35,11
259800,0.00244980646048596,2.6305219221325893e-5,99,26,2.839470804890526e-5,37,3,0.1684513124651702,16,7,1.2848050542110627e-6,36,11
259900,0.002613551551277265,2.6533987610473028e-5,99,26,2.8988053910626588e-5,38,3,0.18650106032950284,16,7,1.2478523094056797e-6,39,4
260000,0.002714557047784999,2.6457675602073114e-5,99,27,2.9298664833452698e-5,39,3,0.19502467288530195,16,7,1.3167578330175976e-6,42,3
260100,0.0027172159190185455,2.581870279056049e-5,99,27,2.9322165310177034e-5,40,3,0.18992785480542893,16,7,1.3890494815675756e-6,43,3
260200,0.0026359691292532545,2.483325007684306e-5,99,28,2.907465745891763e-5,42,3,0.17276121535187064,16,7,1.4446611056555389e-6,44,3
260300,0.0025199016631596966,2.5161866386241502e-5,98,13,2.868055656003038e-5,43,3,0.14938419901907216,16,7,1.4828598351178434e-6,45,3
260400,0.0024099942570901473,2.7169573892035087e-5,98,12,2.8079567555849838e-5,44,3,0.1252659761580294,16,7,1.503446511732457e-6,46,3
260500,0.0023236815284843203,2.8760103656840993e-5,98,12,2.8307688582755036e-5,26,2,0.1257524185697212,92,7,1.5067437211355346e-6,47,3
260600,0.0022617539939834936,2.9719070297994088e-5,98,12,2.8175358829287105e-5,27,2,0.13618564615494796,92,7,1.493481286245755e-6,48,3
260700,0.0022150839075490013,3.0109209513474663e-5,98,11,2.757046682789956e-5,27,2,0.145192477601245,92,7,1.4648060417668182e-6,49,3
260800,0.0021670143460895607,3.0278135392145314e-5,98,11,2.6513101798680063e-5,28,2,0.1507268981474301,92,7,1.422169103352253e-6,50,3
260900,0.0020987342629788987,2.988420504091739e-5,98,11,2.5113000122222113e-5,29,2,0.15059526446262433,92,7,1.3673375034349783e-6,51,3
261000,0.002002472537445852,2.9337889124627162e-5,98,10,2.392243352546293e-5,82,10,0.14387479613146759,92,7,1.303930979385296e-6,53,3
261100,0.001892100230883512,2.8251972936569822e-5,98,10,2.4306415533977e-5,83,11,0.13199136274169593,92,7,1.2480788186351299e-6,57,4
261200,0.0017957621731874494,2.6719976382516206e-5,98,9,2.4489325536360823e-5,83,11,0.1180038498963915,92,7,1.2139965230898667e-6,58,4
261300,0.0017370683590972593,2.5025980957375793e-5,98,9,2.4673164539327705e-5,85,12,0.10485678628530447,92,7,1.171683239637399e-6,59,4
261400,0.0017236395519821571,2.3371715545669053e-5,98,6,2.4808561398900753e-5,86,13,0.0943405184604272,92,7,1.1221371296030224e-6,60,4
261500,0.0017482811478512514,2.219410522053683e-5,98,6,2.4843670061825557e-5,86,13,0.08703835699658174,92,7,1.0664092696380158e-6,61,4
261600,0.0017962753227465063,2.0549080137327244e-5,98,6,2.4913714962344208e-5,88,14,0.08267402847240328,92,7,1.0757950828821404e-6,89,16
261700,0.001852101910699754,2.08971691484771e-5,97,23,2.5532053789370512e-5,89,15,0.08050814834093624,92,7,1.085168214536112e-6,89,16
261800,0.0019031369857072649,2.292766006756295e-5,98,24,2.614150364802642e-5,90,16,0.07967655619538767,92,7,1.0691198747293101e-6,89,16
261900,0.0019408443280789676,2.483483309994542e-5,98,24,2.6452801881217403e-5,91,17,0.079411322616803,92,7,1.0407885705328778e-6,90,17
262000,0.0019606172995492418,2.6200922980885825e-5,98,24,2.6983774575939368e-5,92,17,0.07913387763021244,92,7,1.0116643280371146e-6,91,18
262100,0.001961088753606369,2.6937941515303536e-5,98,24,2.7222439326736805e-5,92,17,0.07846219132351973,92,7,9.77587583386448e-7,42,3
262200,0.0019433539376252124,2.7744500849501315e-5,99,26,2.7422330739938078e-5,93,18,0.07718083511348689,92,7,1.0142382966211788e-6,43,3
262300,0.0019103059354575274,2.8045614230507582e-5,99,27,2.6987407563123025e-5,93,18,0.07520305039140955,92,7,1.0426308208221543e-6,44,3
262400,0.001866122676212142,2.7839926974613377e-5,99,27,2.577479927718014e-5,93,18,0.0725365183536005,92,7,1.0660030390149825e-6,44,3
262500,0.0018158496902931421,2.686040407554914e-5,99,27,2.4541862414826504e-5,94,19,0.06925614628426927,92,7,1.084394474500745e-6,45,3
262600,0.0017649807298159572,2.8138248260863724e-5,98,13,2.3482036106650672e-5,25,2,0.06548434181364607,92,7,1.096278655000134e-6,46,3
262700,0.001718935462471078,3.0815208704923144e-5,98,13,2.4395843021574395e-5,25,2,0.061378447837941906,92,7,1.1023927164472563e-6,47,3
262800,0.0016823773166430162,3.2716030183389117e-5,98,13,2.5079657526148663e-5,26,2,0.06396391169807973,28,2,1.1043503253516627e-6,47,3
262900,0.001658433612029871,3.3740322532463396e-5,98,13,2.535004178205887e-5,26,2,0.06993665887386379,28,2,1.101835737697134e-6,48,3
263000,0.0016480704492857793,3.4034788564575244e-5,98,12,2.5321570145163852e-5,27,2,0.07488005371844061,28,2,1.099465830302999e-6,26,15
263100,0.0016500272002108087,3.339282975430534e-5,98,12,2.4934586903019323e-5,28,2,0.07821889081782271,28,2,1.1331229404474858e-6,27,15
263200,0.0016616388604741115,3.1809738496693316e-5,98,12,2.458138960047783e-5,85,12,0.07934956256659123,28,2,1.1476556100048236e-6,27,15
263300,0.0016804764247583337,2.9773926133075043e-5,98,11,2.4603363676361373e-5,86,13,0.07775706037758094,28,2,1.1875188233119362e-6,29,13
263400,0.0017061882865317506,2.7498971678930825e-5,98,10,2.4234546283748853e-5,87,14,0.07314902058060938,28,2,1.2175584266180695e-6,30,13
263500,0.0017416098074758577,2.495532786940015e-5,98,9,2.4004041398533252e-5,89,15,0.06561032441677507,16,7,1.2199097718982276e-6,30,13
263600,0.0017924339493104072,2.3765190926011356e-5,23,10,2.405390480218067e-5,90,16,0.07815810597438023,16,7,1.2080358088235096e-6,33,11
263700,0.001865401115768331,2.3481167940018338e-5,23,10,2.4272435660636568e-5,90,16,0.0931109352202054,16,7,1.2360640069444383e-6,34,11
263800,0.001965501394243007,2.3586263513393317e-5,98,24,2.4616128764943027e-5,35,2,0.11013942341693803,16,7,1.2507092203540519e-6,34,11
263900,0.002092557713281654,2.4349801519427984e-5,98,24,2.5634786623617012e-5,36,3,0.12861003015220834,16,7,1.2408911914886696e-6,35,11
264000,0.0022370624302957593,2.5233564321137936e-5,99,26,2.6502966373811998e-5,37,3,0.14711585156065252,16,7,1.213641259451264e-6,36,11
264100,0.0023760583867606633,2.554521419290655e-5,99,26,2.7142444802921023e-5,38,3,0.1629276195918465,16,7,1.1723228434759331e-6,36,11
264200,0.0024747004268540025,2.5485192479428667e-5,99,27,2.7525932279674065e-5,39,3,0.1720545240510697,16,7,1.2181361288642447e-6,41,3
264300,0.0025028806174970815,2.489928626664764e-5,99,27,2.7646070465632555e-5,40,3,0.17102150062401833,16,7,1.2919375835745246e-6,42,3
264400,0.002459595033980104,2.3935302536713665e-5,99,28,2.7510454264537132e-5,41,3,0.15964679502892737,16,7,1.3497448247399603e-6,43,3
264500,0.0023740586793976597,2.4092193665382206e-5,98,13,2.713619298857009e-5,42,3,0.14140798522473452,16,7,1.390668971036754e-6,44,3
264600,0.0022803044169389785,2.596937206706708e-5,98,12,2.666623773118007e-5,44,3,0.12076591526034189,16,7,1.414438935584206e-6,45,3
264700,0.0021982283859247015,2.755905813377202e-5,98,12,2.6914522760319685e-5,26,2,0.11719667193660582,92,7,1.4223905904985849e-6,47,3
264800,0.002132535794416105,2.850728736255269e-5,98,12,2.6887011135702348e-5,27,2,0.1256919047525843,92,7,1.416033796757996e-6,48,3
264900,0.0020776197121063146,2.8849883382158284e-5,98,12,2.6463061318814725e-5,27,2,0.13271296533975582,92,7,1.3948019212132925e-6,49,3
265000,0.002021500405627518,2.893998128361032e-5,98,11,2.5527705752087103e-5,28,2,0.1367054045253205,92,7,1.3598402050422984e-6,50,3
265100,0.0019512766220804514,2.8536333250046494e-5,98,11,2.4243644332264157e-5,29,2,0.1361196158943828,92,7,1.3126238863170152e-6,51,3
265200,0.001862372632351019,2.7969844837025942e-5,98,10,2.2854789180308012e-5,30,2,0.13036675378346735,92,7,1.2548455860289433e-6,52,3
265300,0.0017652987491496399,2.6915338525182464e-5,98,10,2.249606611370164e-5,83,11,0.12050333643282428,92,7,1.193649433534321e-6,57,4
265400,0.001681033653274287,2.547623569858909e-5,98,9,2.2720798872773867e-5,83,11,0.1087920906207016,92,7,1.1646655904917974e-6,58,4
265500,0.0016283489071051275,2.3860380613853482e-5,98,9,2.2820493084291932e-5,85,12,0.09754506563034768,92,7,1.127037749444051e-6,59,4
265600,0.001614634109955593,2.2360040101343168e-5,98,6,2.2928432551142658e-5,86,13,0.088312912648776,92,7,1.081668831162219e-6,60,4
265700,0.0016352571980324515,2.129246431617493e-5,98,6,2.3044347738920834e-5,86,13,0.08172561953900205,92,7,1.0295710253624586e-6,61,4
265800,0.001678395155898786,1.9760683453060382e-5,98,6,2.3031546822141133e-5,88,14,0.07768118395453054,92,7,1.001646102330965e-6,89,16
265900,0.001730496662207729,1.926279324632272e-5,97,23,2.359260334810695e-5,89,15,0.07563210569245288,92,7,1.0124406862381486e-6,89,16
266000,0.001779816181442019,2.107755962847853e-5,98,24,2.4152658161321824e-5,90,16,0.07486426989818845,92,7,1.0003734347640387e-6,89,16
266100,0.0018178939293481521,2.286840844822023e-5,98,24,2.4526254612352444e-5,90,16,0.07470098076691041,92,7,9.741272603791496e-7,90,17
266200,0.0018397479583232394,2.4194950705074512e-5,98,24,2.4985761214752628e-5,92,17,0.0746049857154603,92,7,9.47483300362895e-7,91,18
266300,0.0018434539863089736,2.497326338056667e-5,98,24,2.5344676599117072e-5,92,17,0.07420180814445447,92,7,9.339753726514063e-7,42,3
266400,0.0018295251196871578,2.5680430532357308e-5,99,26,2.5520325479677294e-5,93,18,0.07326363308106601,92,7,9.66502894464926e-7,43,3
266500,0.0018003081902206396,2.6037684943719386e-5,99,27,2.5274147618586235e-5,93,18,0.07168106608478804,92,7,9.905480301952013e-7,44,3
266600,0.0017594760081601117,2.598109874653136e-5,99,27,2.431482545058386e-5,93,18,0.06943527988264095,92,7,1.0069818790926907e-6,45,3
266700,0.001711601282235554,2.5224032898521487e-5,99,27,2.3160469470954667e-5,94,19,0.0665747847511298,92,7,1.0198105909786691e-6,45,3
266800,0.001661747330966134,2.5774892950952005e-5,98,13,2.178698904017071e-5,25,2,0.0631979064909347,92,7,1.0269518256395731e-6,46,3
266900,0.00161499926339276,2.836233381823053e-5,98,13,2.257895158262876e-5,25,2,0.05944112421896731,92,7,1.0286226870512586e-6,47,3
267000,0.0015758906711931225,3.027058021029018e-5,98,13,2.318030922848985e-5,26,2,0.05780242164195872,28,2,1.025519866608188e-6,48,3
267100,0.0015477696192701441,3.139784450490943e-5,98,13,2.3413145898578715e-5,26,2,0.0625802715412289,28,2,1.0182586446548297e-6,48,3
267200,0.0015322857849415124,3.1840015553907114e-5,98,12,2.336889527454185e-5,27,2,0.06642469415700587,28,2,1.0218280702841386e-6,26,15
267300,0.001529286355818026,3.142004326267371e-5,98,12,2.332126750879092e-5,85,12,0.06890105662672816,28,2,1.0565200270248442e-6,27,15
267400,0.0015373453775633509,3.012215793191629e-5,98,12,2.3514754848403055e-5,85,12,0.06956457660148603,28,2,1.075114579604389e-6,27,15
267500,0.0015548660860507184,2.8264741297256285e-5,98,11,2.3551019226363684e-5,86,13,0.06803972374856683,28,2,1.1063937288334578e-6,29,13
267600,0.0015813345723841475,2.611772142532484e-5,98,10,2.3203381391417865e-5,87,14,0.06410667045062371,28,2,1.1371656214211046e-6,30,13
267700,0.0016181249667030365,2.3669609953522186e-5,98,9,2.2952687468559205e-5,89,15,0.05881723654247772,16,7,1.144799375742047e-6,30,13
267800,0.0016684079569529676,2.217792603176859e-5,23,10,2.3058901342767196e-5,89,15,0.06979787872585873,16,7,1.1292692865246066e-6,31,13
267900,0.0017360865479162312,2.2075725402886937e-5,23,10,2.33001609316677e-5,90,16,0.08282317090260786,16,7,1.1532949398319371e-6,33,11
268000,0.0018239763123401968,2.2406887896622533e-5,98,24,2.3349362301711835e-5,91,17,0.09750788070616313,16,7,1.1719320287099672e-6,34,11
268100,0.0019314384117093831,2.325294343680836e-5,98,24,2.375819442285848e-5,36,3,0.1132487025244726,16,7,1.1647263001017712e-6,35,11
268200,0.0020515476396198522,2.4068890760473548e-5,99,26,2.4622662697534187e-5,37,3,0.128919270681311,16,7,1.1418577839047463e-6,35,11
268300,0.0021684867003630122,2.4471030965477446e-5,99,26,2.528343867449004e-5,38,3,0.14253756164757392,16,7,1.1075645622855672e-6,36,11
268400,0.00225825715023636,2.4441296770785076e-5,99,27,2.5713373341579998e-5,39,3,0.15128035251906707,16,7,1.1261412922162648e-6,40,4
268500,0.002297782364300228,2.3929416890130714e-5,99,27,2.5903486197128428e-5,40,3,0.15245001497148902,16,7,1.1982317582062653e-6,42,3
268600,0.0022803227502846113,2.300295784861059e-5,99,28,2.5858491347903467e-5,41,3,0.14522319009166262,16,7,1.2563237820321536e-6,43,3
268700,0.002221193567729347,2.2972198663392604e-5,98,13,2.5591885108807583e-5,42,3,0.13143833533613825,16,7,1.299176879182378e-6,44,3
268800,0.0021452320605788115,2.4867089544985607e-5,98,13,2.5144153539571196e-5,44,3,0.11435199470767549,16,7,1.3263581174376756e-6,45,3
268900,0.0020711298197602177,2.6340900793467292e-5,98,12,2.545758976756551e-5,26,2,0.10958049252346887,92,7,1.3378744919153142e-6,46,3
269000,0.002006024911928006,2.729277001177477e-5,98,12,2.5515067760846022e-5,27,2,0.1164758412682952,92,7,1.3341661158654998e-6,47,3
269100,0.001947518953423471,2.763258738027602e-5,98,12,2.5253597620295844e-5,27,2,0.12188221238702193,92,7,1.3184374628277254e-6,49,3
269200,0.001887533241883691,2.762529879955962e-5,98,11,2.443461933206349e-5,28,2,0.12461568828157356,92,7,1.2903040918364923e-6,50,3
269300,0.0018175031025780479,2.7223983404631863e-5,98,11,2.329251891486665e-5,28,2,0.12358721713996364,92,7,1.2501598562155618e-6,51,3
269400,0.00173523045043801,2.662269991405425e-5,98,10,2.203071015336941e-5,29,2,0.11846090757531243,92,7,1.1994398552300518e-6,52,3
269500,0.0016492543163516029,2.5601218775102297e-5,98,10,2.0805293981764755e-5,83,11,0.11008325592146716,92,7,1.139822290371689e-6,53,3
269600,0.0015756063811035502,2.4228264421789422e-5,98,9,2.1021330671461974e-5,83,11,0.10017934212401558,92,7,1.1095298349043633e-6,58,4
269700,0.0015290333772356207,2.2685835947371807e-5,98,9,2.1070598731956144e-5,85,12,0.09056483819810637,92,7,1.0765940065770273e-6,59,4
269800,0.0015159861456688249,2.129208538749483e-5,98,6,2.116144803556569e-5,85,12,0.08253647040030063,92,7,1.035636254760391e-6,60,4
269900,0.0015333653309484402,2.0329268393050326e-5,98,6,2.129031127455841e-5,86,13,0.07669108629426945,92,7,9.875897191241557e-7,61,4
270000,0.001571685936678414,1.8909228389700494e-5,98,6,2.1239103288845512e-5,87,14,0.07302144340726943,92,7,9.347827181351671e-7,61,4
270100,0.0016193372865533464,1.777599588088149e-5,97,23,2.174104037589407e-5,89,15,0.0711206703834158,92,7,9.423144870650572e-7,89,16
270200,0.0016657054261339547,1.944857399072998e-5,98,24,2.226015992473976e-5,90,16,0.07040509406632453,92,7,9.322447088442633e-7,89,16
270300,0.0017027196972239703,2.108510376110269e-5,98,24,2.2670688343950224e-5,90,16,0.0702914098944262,92,7,9.080377938413924e-7,90,17
270400,0.0017252736490791759,2.2321967446334474e-5,98,24,2.3093722201251998e-5,91,17,0.07029570507104668,92,7,8.83735422993687e-7,91,18
270500,0.001731035798418003,2.308232507264741e-5,98,24,2.348028103344238e-5,92,17,0.07006519088315209,92,7,8.965024325497881e-7,43,3
270600,0.0017199990639235414,2.3712119821690282e-5,99,26,2.3638104563086793e-5,93,18,0.06937232127230382,92,7,9.245771733681473e-7,43,3
270700,0.0016939730497983901,2.4097616069193757e-5,99,26,2.3513469617415447e-5,93,18,0.06809495928801762,92,7,9.453737652853492e-7,44,3
270800,0.0016561165284427351,2.4112865674590783e-5,99,27,2.274351705278295e-5,93,18,0.06619465660720719,92,7,9.583550661424085e-7,45,3
270900,0.0016105267036591155,2.3511070053827687e-5,99,27,2.1668666655828492e-5,94,19,0.06369765289628028,92,7,9.645375539188037e-7,45,3
271000,0.0015618503042568333,2.3669967854396054e-5,98,13,2.0316830118205335e-5,25,2,0.060680049708630356,92,7,9.676933729762692e-7,46,3
271100,0.0015148628123894633,2.610834799513656e-5,98,13,2.0972703483705928e-5,25,2,0.057257622925368276,92,7,9.654849549062174e-7,47,3
271200,0.0014739800563778637,2.795396724124266e-5,98,13,2.1489286041127603e-5,26,2,0.05358041599574136,92,7,9.587419396858091e-7,48,3
271300,0.0014427285847721663,2.9135646873186538e-5,98,12,2.1714531500831996e-5,82,10,0.0561658845783602,28,2,9.481241495620145e-7,49,3
271400,0.0014232999081789258,2.9655312940350675e-5,98,12,2.2118166967538544e-5,83,11,0.05904911410554408,28,2,9.473870908672296e-7,26,15
