Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
172001,45.4484,2.08814,0.0478501,404,317,0.0498806,367,433,700.671,406,354,0.0037752,338,435,
173001,45.7127,2.70725,0.0459574,401,301,0.0405643,411,325,875.941,536,91,0.00425783,348,435,
174001,45.9769,1.09634,0.0474374,404,344,0.0398358,427,201,238.256,70,301,0.0042848,303,435,
175001,46.2411,2.80348,0.0421026,393,358,0.067697,400,355,947.526,60,321,0.00426485,329,435,
176001,46.5054,1.67458,0.0430937,399,333,0.050284,398,358,477.447,163,115,0.00478919,354,435,
177001,46.7696,1.36854,0.0462422,403,316,0.052818,408,332,225.791,115,407,0.00447027,322,435,
178001,47.0338,1.07417,0.06264,404,305,0.0383011,401,345,92.6464,382,306,0.00341251,401,347,
179001,47.2981,2.09502,0.0448649,404,297,0.0360968,435,236,660.531,414,338,0.00286763,352,435,
180001,47.5623,1.30178,0.0598645,406,282,0.0462384,418,285,325.684,421,324,0.00297004,345,435,
181001,47.8265,1.45266,0.0433652,410,318,0.0449642,395,370,384.791,496,174,0.00433184,345,435,
182001,48.0908,1.8913,0.0426602,408,291,0.0474691,410,340,603.131,125,191,0.00477801,252,435,
183001,48.355,1.32059,0.0420476,293,435,0.0417383,408,321,241.276,117,207,0.00554043,324,435,
184001,48.6192,2.10736,0.0468212,434,239,0.0362721,398,353,633.824,125,238,0.00623337,337,435,
185001,48.8835,1.57655,0.0474561,413,257,0.0432877,388,385,335.591,485,150,0.00492681,353,435,
186001,49.1477,1.88514,0.0550201,432,273,0.0599658,389,366,580.463,500,166,0.00558699,390,366,
187001,49.4119,1.11877,0.0634612,436,261,0.0491511,407,339,111.133,360,427,0.00530585,390,367,
188001,49.6762,1.39052,0.0510419,385,347,0.0510913,445,257,222.397,338,315,0.00350858,388,373,
189001,49.9404,1.35953,0.0528459,388,336,0.0457888,446,241,219.19,177,87,0.00278974,393,347,
190001,50.2046,1.97759,0.0521187,443,212,0.0416665,388,324,611.557,66,309,0.00335447,406,322,
191001,50.4689,1.19606,0.0460959,447,191,0.0514502,367,432,171.327,50,341,0.00392812,405,322,
192001,50.7331,1.25774,0.0486851,391,305,0.0591555,367,432,172.434,394,153,0.00344959,387,380,
193001,50.9973,1.45099,0.052748,420,253,0.0538181,367,432,284.647,43,355,0.00291386,400,350,
194001,51.2616,1.3301,0.0460793,430,239,0.0501315,367,432,349.576,519,128,0.00296286,406,252,
195001,51.5258,0.955491,0.0436746,391,257,0.0385166,422,124,222.46,504,158,0.00526426,341,435,
196001,51.79,0.944481,0.0443921,385,242,0.0567744,378,408,92.654,337,2,0.00340899,391,374,
197001,52.0543,0.946109,0.0444296,392,375,0.047984,391,377,104.267,361,429,0.00358016,401,348,
198001,52.3185,1.32622,0.0496194,394,356,0.0659661,394,351,342.381,448,270,0.00566252,394,352,
199001,52.5827,0.894197,0.0514488,403,328,0.0563477,394,352,102.529,349,154,0.00545968,394,352,
200001,52.847,1.39105,0.0499473,410,303,0.0477762,402,357,311.113,518,130,0.00299178,412,308,
201001,53.1112,1.68336,0.0489087,418,275,0.0490954,330,226,510.934,319,171,0.00349741,412,307,
202001,53.3754,1.29032,0.0512535,418,272,0.0463892,367,433,336.167,446,274,0.00297251,261,435,
203001,53.6397,1.2367,0.052517,419,250,0.0380266,439,279,179.337,523,120,0.00317124,300,435,
204001,53.9039,1.16805,0.0483437,419,233,0.0399156,417,225,193.228,170,392,0.0043296,348,435,
205001,54.1681,0.978166,0.0374827,366,431,0.0462048,387,389,156.685,304,132,0.00403118,337,435,
206001,54.4324,1.86035,0.055788,366,431,0.04243,406,350,565.641,471,224,0.00464894,325,435,
207001,54.6966,1.11433,0.0404449,225,435,0.0350991,481,185,179.013,269,71,0.0055557,225,435,
208001,54.9608,0.888481,0.0465066,318,435,0.0438874,224,434,100.751,87,267,0.00594131,221,435,
209001,55.2251,1.48128,0.0568555,270,435,0.0463372,247,433,452.223,152,137,0.0085938,270,435,
210001,55.4893,1.0125,0.0476225,288,435,0.0456956,269,433,126.795,500,166,0.00734355,270,435,
211001,55.7535,0.894022,0.0563213,324,435,0.0643225,367,432,64.9673,491,184,0.00826275,323,435,
212001,56.0178,1.0376,0.0396977,333,435,0.0636829,367,432,136.46,336,76,0.00650032,333,435,
213001,56.282,3.71473,0.0441524,321,435,0.0538328,390,373,1397.39,553,60,0.00558952,320,435,
214001,56.5462,1.43113,0.047259,388,363,0.0612852,389,383,269.708,472,222,0.00656682,342,435,
215001,56.8105,1.34557,0.0537963,381,377,0.0648914,373,410,311.018,391,384,0.00875634,373,411,
216001,57.0747,4.50064,0.0682555,384,370,0.0488566,392,366,1701.13,146,149,0.00310558,370,419,
217001,57.3389,1.42305,0.0606788,392,357,0.0621786,387,384,389.89,399,364,0.00517627,386,385,
218001,57.6032,1.38236,0.0829646,395,345,0.065645,394,367,329.344,247,105,0.00451599,386,385,
219001,57.8674,1.09037,0.102585,398,334,0.0596339,399,359,187.581,287,316,0.00364857,394,351,
220001,58.1316,1.90147,0.084965,404,319,0.062914,406,331,611.62,566,2,0.00330818,400,310,
221001,58.3959,1.29886,0.0684848,411,302,0.0558911,409,315,245.103,534,98,0.00288775,404,117,
222001,58.6601,1.31343,0.0796287,418,284,0.0519261,425,299,290.853,539,88,0.00259512,404,117,
223001,58.9243,1.42945,0.0672006,410,265,0.0464299,367,433,306.175,496,174,0.00266745,406,265,
224001,59.1886,1.15184,0.0674944,413,251,0.0531386,367,432,144.093,501,164,0.00269217,367,432,
225001,59.4528,1.20494,0.0651543,412,230,0.0542458,367,432,152.604,219,417,0.00296808,367,432,
226001,59.717,1.37518,0.0682831,414,212,0.0465912,367,433,238.26,218,172,0.00321365,246,434,
227001,59.9813,0.870915,0.064457,416,196,0.0525885,367,432,72.7592,516,6,0.00533704,277,434,
228001,60.2455,3.83343,0.0653674,419,177,0.0515761,281,431,1411.78,263,1,0.00804472,313,435,
229001,60.5097,1.33231,0.0608884,425,158,0.0533048,318,430,283.506,492,22,0.00687289,312,435,
230001,60.774,1.33842,0.0585555,430,138,0.0624535,382,397,334.469,150,147,0.00612721,320,434,
231001,61.0382,3.72822,0.0751038,380,395,0.0559297,379,391,1342.21,125,191,0.00600804,379,393,
232001,61.3024,2.52101,0.076635,367,372,0.0573429,368,384,914.137,178,172,0.00736602,367,371,
233001,61.5667,1.48534,0.0674354,367,372,0.065071,381,399,282.286,519,128,0.00709897,367,371,
234001,61.8309,5.24361,0.0591721,349,357,0.0573059,391,376,2020.83,522,122,0.00473054,387,377,
235001,62.0951,1.18029,0.0669853,351,342,0.055981,399,362,129.753,535,96,0.00425414,404,333,
236001,62.3594,1.41666,0.0699687,361,327,0.0562732,410,332,350.869,516,134,0.00364859,404,333,
237001,62.6236,1.21601,0.0441416,368,317,0.052062,419,308,192.488,103,235,0.0032478,418,309,
238001,62.8878,1.31273,0.0406079,347,352,0.0489295,350,64,282.577,402,287,0.00272673,427,288,
239001,63.1521,0.990348,0.0456549,347,346,0.051392,437,283,123.234,91,259,0.00274752,423,300,
240001,63.4163,1.28379,0.0433849,357,307,0.0549728,300,69,156.601,215,12,0.00262225,304,82,
241001,63.6805,1.32615,0.0391099,356,300,0.053211,266,83,138.302,259,60,0.00211223,283,85,
242001,63.9448,1.19215,0.0424213,473,202,0.0509816,486,191,153.31,98,245,0.00208135,467,205,
243001,64.209,1.45834,0.0419168,350,286,0.0410668,379,108,315.072,452,108,0.00236207,425,287,
244001,64.4732,1.06676,0.0372148,346,278,0.0515573,367,432,175.395,476,214,0.00253893,368,430,
245001,64.7375,1.97284,0.0340685,350,263,0.0441834,367,432,651.487,484,198,0.00247815,368,430,
246001,65.0017,1.1683,0.0387861,347,256,0.0424481,335,109,231.538,476,214,0.00234711,405,347,
247001,65.2659,6.10427,0.0372085,414,319,0.0492972,367,432,2285.45,535,96,0.00270644,406,347,
248001,65.5302,1.25724,0.042264,343,243,0.053732,367,432,215.253,67,307,0.00278612,422,311,
249001,65.7944,1.06996,0.0439768,345,227,0.0581772,367,432,127.059,202,43,0.00278508,368,430,
250001,66.0586,1.5474,0.0392722,348,210,0.0438342,367,432,408.473,494,174,0.00262821,378,17,
251001,66.3229,1.22986,0.0406563,348,275,0.0399696,367,433,211.478,333,265,0.00310876,297,435,
252001,66.5871,1.28983,0.0426601,357,263,0.0432503,367,433,334.679,134,173,0.00433199,345,435,
253001,66.8513,1.04297,0.0476213,366,431,0.042981,367,432,99.1048,38,381,0.00520706,321,435,
254001,67.1156,1.43243,0.0427265,171,258,0.0428508,367,432,367.647,129,183,0.00293908,271,435,
255001,67.3798,9.7792,0.0494383,298,435,0.0473483,304,431,3885.97,113,225,0.00717712,299,435,
256001,67.644,1.53049,0.0537626,325,435,0.0644595,343,431,261.893,553,53,0.00792938,337,435,
257001,67.9083,1.38957,0.0586553,371,411,0.0546606,309,432,205.54,184,313,0.00743503,373,414,
258001,68.1725,1.06805,0.0584513,384,378,0.0693855,348,431,161.811,512,131,0.00847729,375,407,
259001,68.4367,1.158,0.0673116,384,366,0.060465,379,405,161.809,259,1,0.00856057,375,407,
260001,68.701,1.53574,0.0610083,386,360,0.050776,367,432,252.379,206,29,0.00562339,377,397,
261001,68.9652,1.17454,0.0469519,380,339,0.0569063,367,432,187.577,436,258,0.00497652,384,386,
