Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
49001,15.8576,2.3403,0.0719451,409,327,0.0669368,382,372,601.483,437,292,0.00559154,389,369,
50001,16.1813,1.17718,0.0741523,385,373,0.078579,384,370,147.411,117,221,0.00772603,394,364,
51001,16.5049,1.86264,0.0636064,396,355,0.0588817,394,365,508.147,450,266,0.00712356,394,364,
52001,16.8285,1.28775,0.0685909,410,292,0.0616223,367,433,144.027,418,330,0.00832618,305,435,
53001,17.1521,1.25053,0.0632035,416,264,0.071472,424,289,201.131,409,348,0.0104297,317,435,
54001,17.4757,2.67585,0.0816886,369,420,0.0625866,369,422,989.133,194,346,0.0106324,352,435,
55001,17.7994,1.20386,0.0706036,378,396,0.0701275,391,355,234.437,495,146,0.00810943,375,409,
56001,18.123,1.40852,0.0621428,386,379,0.0754062,413,322,262.874,238,2,0.00805021,381,390,
57001,18.4466,1.49261,0.0664147,366,424,0.0569382,388,381,338.27,480,205,0.00751939,381,389,
58001,18.7702,1.94185,0.0707971,409,296,0.0758673,417,288,390.115,208,29,0.00625286,391,365,
59001,19.0938,1.40038,0.0787378,408,314,0.0793273,410,318,335.225,506,154,0.0068895,410,317,
60001,19.4174,1.3572,0.0682065,395,363,0.0598577,414,334,257.188,173,401,0.00646148,410,316,
61001,19.7411,1.69409,0.062837,385,369,0.0583655,394,367,400.501,558,49,0.00528573,382,390,
62001,20.0647,1.35003,0.075001,391,343,0.0694102,403,341,172.758,367,434,0.00717194,343,435,
63001,20.3883,1.31804,0.0805267,426,296,0.0788644,367,432,175.02,405,1,0.0091187,385,379,
64001,20.7119,1.18341,0.0674568,390,358,0.0666991,382,391,200.108,422,61,0.00964714,382,391,
65001,21.0355,1.26468,0.0761378,395,323,0.0688792,381,378,191.298,291,300,0.00721661,370,421,
66001,21.3592,1.36148,0.0632805,482,157,0.0758158,388,385,278.717,485,145,0.00815869,384,386,
67001,21.6828,1.10558,0.0734546,393,311,0.0866631,412,334,110.845,530,56,0.00672509,377,283,
68001,22.0064,1.20882,0.0770608,378,284,0.0736665,421,313,142.23,421,324,0.00518021,285,435,
69001,22.33,1.35755,0.0539071,434,266,0.0644951,436,280,248.967,362,266,0.00704355,289,435,
70001,22.6536,1.20896,0.0592915,451,212,0.0680034,358,294,129.876,371,322,0.00815321,350,435,
71001,22.9772,1.14765,0.0665119,395,283,0.0605385,317,434,149.269,574,1,0.0110501,318,435,
72001,23.3009,1.0959,0.0624303,423,253,0.0670257,386,391,146.047,373,395,0.00656144,370,417,
73001,23.6245,1.0899,0.0778424,376,398,0.060197,376,394,163.05,395,218,0.00757173,377,395,
74001,23.9481,1.55705,0.0767876,369,370,0.0670067,417,327,309.588,236,2,0.00788361,319,435,
75001,24.2717,2.23639,0.064121,370,369,0.0545764,363,380,728.97,426,314,0.00864112,346,435,
76001,24.5953,1.10758,0.0911587,380,373,0.0649011,384,370,144.556,524,118,0.0109483,347,435,
77001,24.919,2.09302,0.104293,378,389,0.0762658,380,404,689.747,531,104,0.0109335,372,417,
78001,25.2426,2.74135,0.104656,381,385,0.0785075,384,396,990.213,372,405,0.00967176,371,360,
79001,25.5662,1.08993,0.103686,381,385,0.0785633,383,333,165.053,292,135,0.00799182,380,384,
80001,25.8898,1.21718,0.0840652,388,350,0.0915814,383,333,215.015,549,68,0.0103808,374,410,
81001,26.2134,0.992091,0.0979634,392,362,0.0685196,386,391,103.184,524,118,0.0137133,332,435,
82001,26.5371,1.98481,0.0870532,388,352,0.0708019,395,365,514.823,297,1,0.0116421,352,434,
83001,26.8607,1.31602,0.0700286,390,347,0.0744768,355,432,149.303,308,5,0.0117396,245,435,
84001,27.1843,1.22448,0.0782335,392,321,0.0727454,360,431,138.939,410,343,0.0120337,306,435,
85001,27.5079,1.38083,0.0734704,373,406,0.0638655,378,406,171.748,179,340,0.0110893,339,435,
86001,27.8315,1.56012,0.0835611,397,357,0.090742,367,432,236.638,180,85,0.00987309,339,435,
87001,28.1551,1.74021,0.075043,383,387,0.0631482,367,432,164.586,550,66,0.0102536,373,413,
88001,28.4788,1.23568,0.0713414,403,335,0.067037,408,228,114.023,474,218,0.00923249,310,435,
89001,28.8024,1.20852,0.0737737,398,301,0.0827636,418,295,169.846,438,206,0.0096534,418,296,
90001,29.126,1.40904,0.0701688,396,348,0.0727117,417,297,239.24,135,273,0.0095855,417,297,
91001,29.4496,1.85232,0.0539359,390,340,0.0656759,374,208,546.315,520,126,0.0075227,291,435,
92001,29.7732,1.17833,0.0615662,432,213,0.0521398,388,305,119.577,245,1,0.00909106,327,435,
93001,30.0969,1.57768,0.067178,404,289,0.0496098,369,428,467.435,570,26,0.0102433,347,435,
94001,30.4205,0.911412,0.0621828,209,435,0.0658684,367,432,71.461,129,433,0.010115,209,435,
95001,30.7441,0.98928,0.0662149,149,435,0.0517047,368,430,99.4487,415,217,0.0115304,270,435,
96001,31.0677,1.03224,0.073145,145,435,0.0557159,389,383,79.215,154,432,0.0122495,308,435,
97001,31.3913,1.319,0.0715697,241,435,0.0596877,411,341,309.468,543,80,0.0125698,286,435,
98001,31.715,1.00349,0.0739862,373,404,0.0617718,352,432,100.914,261,336,0.0134199,303,435,
99001,32.0386,1.34533,0.0666318,336,435,0.0795842,417,315,194.954,401,188,0.0125031,336,435,
100001,32.3622,1.35192,0.0632689,387,379,0.0599251,373,413,244.857,443,280,0.00912264,355,435,
101001,32.6858,1.05152,0.0760629,217,435,0.0726542,195,434,69.334,424,316,0.0123713,217,435,
102001,33.0094,1.37797,0.0745541,172,435,0.108452,169,433,228.95,361,73,0.0134823,172,435,
103001,33.333,1.32165,0.0934409,170,435,0.09363,174,434,174.713,522,115,0.0162002,170,436,
104001,33.6567,1.42936,0.0610619,251,435,0.072979,357,433,232.732,486,191,0.0118092,358,435,
105001,33.9803,1.27533,0.0806142,139,435,0.0887474,144,432,229.644,542,1,0.0135217,139,435,
106001,34.3039,1.88865,0.0769875,135,435,0.095225,180,433,524.673,483,45,0.0129209,176,436,
107001,34.6275,2.12202,0.0706847,150,435,0.0733817,132,433,676.623,466,234,0.010986,172,435,
108001,34.9511,1.48842,0.052389,389,350,0.0606225,233,434,350.123,420,227,0.00949273,234,435,
109001,35.2748,1.47651,0.0756627,297,435,0.0536842,232,433,292.276,182,77,0.0149122,297,435,
110001,35.5984,1.05704,0.0808313,290,435,0.0692605,257,433,151.746,494,178,0.0159699,290,435,
111001,35.922,1.7837,0.0722182,353,435,0.0830814,289,433,254.608,507,152,0.0129961,290,435,
112001,36.2456,2.9282,0.0870264,340,435,0.094064,316,432,1029.8,491,184,0.016791,340,435,
113001,36.5692,1.46181,0.074308,340,435,0.0943963,338,432,282.273,383,323,0.0152901,340,435,
114001,36.8929,1.73373,0.0877838,372,409,0.0747792,373,408,178.259,396,368,0.0138314,373,410,
115001,37.2165,1.35012,0.0735227,371,407,0.0707307,343,430,307.768,358,248,0.012022,373,410,
116001,37.5401,1.26005,0.0814942,384,363,0.0913081,378,400,123.446,282,242,0.0109476,352,435,
117001,37.8637,1.06027,0.0977114,373,388,0.10593,373,383,74.3411,426,202,0.0132343,372,384,
118001,38.1873,1.7645,0.105544,372,389,0.105499,371,386,471.264,563,40,0.013976,353,435,
119001,38.5109,1.82146,0.0927791,390,355,0.158918,392,361,595.457,504,85,0.0126234,319,435,
120001,38.8346,1.45868,0.0917166,410,308,0.0786835,382,399,272.676,347,212,0.0136292,328,435,
121001,39.1582,1.68827,0.0913821,413,309,0.0759224,341,432,445.081,76,308,0.0131466,311,435,
122001,39.4818,1.41491,0.102768,424,296,0.0818243,404,323,177.385,408,9,0.0119216,254,435,
123001,39.8054,2.44623,0.101034,432,284,0.0664459,443,278,782.609,564,38,0.0131357,268,435,
124001,40.129,2.7106,0.066367,281,435,0.0683817,350,432,974.439,444,278,0.0131251,281,435,
125001,40.4527,7.30461,0.0784455,380,392,0.0766013,361,430,2867.13,517,8,0.0120958,372,414,
126001,40.7763,1.00541,0.0853077,379,392,0.0754571,314,432,87.7622,443,280,0.0122193,348,435,
127001,41.0999,1.97924,0.0877389,383,380,0.0833401,383,376,570.803,553,60,0.0105139,373,411,
128001,41.4235,1.42981,0.102124,398,344,0.0719887,403,341,172.934,293,122,0.0105106,374,409,
129001,41.7471,1.45646,0.0801067,412,260,0.0701842,387,369,239.57,376,320,0.0091027,407,314,
130001,42.0707,2.86917,0.0834232,409,259,0.0828054,387,371,650.997,391,1,0.0107198,387,371,
131001,42.3944,2.08894,0.0670751,407,235,0.070323,416,289,442.794,369,1,0.0100183,416,289,
132001,42.718,2.52995,0.0690907,446,244,0.059107,447,251,596.384,521,124,0.00536881,424,296,
133001,43.0416,1.34541,0.0765885,403,194,0.0726759,437,223,194.043,393,354,0.00552845,449,240,
134001,43.3652,1.63156,0.0606553,405,179,0.0622199,449,239,450.675,197,47,0.00619514,449,240,
135001,43.6888,1.24514,0.0527285,406,162,0.0616401,453,253,118.849,198,45,0.00540665,478,166,
136001,44.0125,1.16555,0.0678796,451,243,0.0565326,478,166,165.726,474,103,0.00727525,346,435,
137001,44.3361,1.93157,0.0963939,456,227,0.0641713,460,237,619.998,332,131,0.010105,284,435,
138001,44.6597,1.50572,0.0755929,459,213,0.0627271,463,224,183.398,532,63,0.0094133,340,435,
139001,44.9833,1.25452,0.0772894,466,184,0.063571,384,392,110.787,201,42,0.00993601,266,435,
140001,45.3069,1.45241,0.091067,382,387,0.0686964,367,432,187.49,218,9,0.0101778,326,435,
141001,45.6306,2.20656,0.0654576,378,389,0.0642364,370,221,426.577,374,153,0.0083605,371,415,
142001,45.9542,1.62032,0.0663476,267,435,0.0795451,405,329,187.018,357,399,0.011364,267,435,
143001,46.2778,1.14507,0.072939,387,383,0.0709855,451,119,69.9915,328,50,0.0106514,304,435,
144001,46.6014,1.31508,0.085776,384,376,0.0801728,440,111,172.066,213,15,0.0104867,371,416,
145001,46.925,1.5116,0.0801421,400,338,0.0781871,426,109,184.277,389,348,0.0108694,357,435,
146001,47.2486,1.16327,0.0889395,389,352,0.0896022,389,347,125.214,503,160,0.0106454,340,435,
147001,47.5723,1.70102,0.0733617,402,309,0.0888045,411,304,293.682,315,83,0.0114826,329,435,
148001,47.8959,1.88045,0.0673644,392,360,0.0738779,434,256,498.016,166,262,0.00994348,340,435,
149001,48.2195,1.46965,0.0589224,389,371,0.0641448,300,337,190.873,174,93,0.00939142,343,435,
150001,48.5431,1.39997,0.0580001,314,435,0.0654787,354,104,153.75,558,50,0.010511,314,435,
151001,48.8667,1.52851,0.0638036,306,435,0.0647884,339,108,118.9,68,325,0.0119011,306,435,
152001,49.1904,2.40262,0.0814118,444,170,0.072986,367,422,710.829,344,369,0.0118609,369,422,
153001,49.514,1.88892,0.0837802,375,381,0.0760878,371,389,415.952,150,141,0.010839,345,435,
154001,49.8376,1.93558,0.095111,369,387,0.0884788,375,377,281.705,254,3,0.0108317,344,435,
155001,50.1612,1.44348,0.11735,371,380,0.0772069,374,354,134.056,395,194,0.0119965,371,380,
156001,50.4848,2.24685,0.0999856,332,393,0.0703909,385,366,570.932,498,170,0.0100273,337,435,
157001,50.8085,1.56041,0.0857676,325,405,0.0684572,375,405,264.096,164,273,0.0085973,348,435,
158001,51.1321,24.9518,0.0659978,395,355,0.0684174,315,413,9923.88,114,213,0.00935723,349,435,
159001,51.4557,2.0166,0.0743283,398,306,0.0820178,339,420,267.256,190,371,0.00925634,316,435,
160001,51.7793,1.3795,0.0657405,410,287,0.0822303,351,418,118.967,524,62,0.0124913,314,435,
161001,52.1029,1.4619,0.0782814,340,435,0.0709024,397,348,199.781,84,273,0.0159259,340,435,
162001,52.4265,1.50674,0.0869264,369,420,0.0682856,382,376,290.436,161,352,0.0122088,347,435,
163001,52.7502,1.35567,0.0787109,387,339,0.0889835,394,347,134.053,74,345,0.0116358,343,435,
164001,53.0738,2.29884,0.0842104,375,397,0.0727224,360,430,708.776,497,172,0.0108328,344,435,
165001,53.3974,1.9252,0.0853921,376,397,0.0589453,371,407,361.881,75,291,0.00845073,371,418,
166001,53.721,2.57006,0.0717673,403,273,0.0926369,382,382,724.822,340,220,0.0103341,383,381,
167001,54.0446,2.90674,0.0699497,404,334,0.0764954,404,320,1045.51,543,80,0.00796058,403,321,
168001,54.3683,2.70682,0.0605366,407,208,0.0749784,421,314,843.936,423,320,0.0106008,324,435,
169001,54.6919,1.64972,0.0669987,366,428,0.0771133,440,273,391.108,463,240,0.00922002,369,424,
170001,55.0155,1.35646,0.0743638,377,379,0.0692959,381,400,129.947,476,214,0.0130104,350,435,
171001,55.3391,1.51525,0.0814141,375,402,0.066351,376,403,332.44,265,154,0.011525,376,403,
172001,55.6627,2.83465,0.0746936,111,435,0.0718804,380,389,917.676,203,35,0.00940737,111,435,
173001,55.9864,1.44702,0.0608311,367,359,0.0646826,354,371,256.604,134,173,0.00794891,126,435,
174001,56.31,1.27122,0.0749577,380,360,0.0850916,382,366,258.605,484,198,0.00839044,120,436,
175001,56.6336,1.43002,0.0902638,386,363,0.101475,400,364,184.827,327,271,0.00909672,271,435,
176001,56.9572,1.73631,0.0671697,426,268,0.0585418,395,347,258.231,384,349,0.0107037,298,435,
177001,57.2808,2.15223,0.0617532,426,267,0.0568417,372,416,583.917,45,351,0.0100079,352,435,
178001,57.6044,5.61966,0.0627236,397,348,0.0622006,380,394,2049.69,107,227,0.0104272,380,394,
179001,57.9281,1.58824,0.0637717,403,322,0.0756089,412,316,311.807,537,1,0.0109536,380,394,
180001,58.2517,1.18623,0.0952375,389,367,0.070872,431,247,119.862,453,260,0.0118717,292,435,
181001,58.5753,1.1377,0.0719491,391,346,0.0782785,419,286,210.114,489,188,0.013196,329,435,
182001,58.8989,1.4119,0.0918051,377,398,0.0708332,358,432,309.746,365,144,0.0119387,354,435,
183001,59.2225,3.49849,0.10375,400,353,0.0671114,401,357,1309.04,202,37,0.00956384,355,434,
184001,59.5462,1.18982,0.0686169,396,362,0.0845395,385,378,131.963,121,199,0.00962629,386,377,
185001,59.8698,2.12228,0.0630809,484,128,0.074026,421,320,624.449,177,87,0.0075441,439,252,
186001,60.1934,1.69753,0.0643334,454,138,0.0672673,420,320,351.878,236,2,0.00780413,439,252,
187001,60.517,1.83794,0.0607742,497,87,0.0588188,457,188,274.043,438,167,0.00712638,457,190,
188001,60.8406,1.05453,0.04916,500,71,0.0637636,367,432,140.294,401,177,0.00676195,351,435,
189001,61.1643,5.9131,0.069156,247,434,0.052263,464,92,2284.51,253,166,0.0118602,246,435,
190001,61.4879,1.30517,0.0632307,308,435,0.0561214,311,433,175.178,381,351,0.013591,308,435,
191001,61.8115,1.67793,0.0779845,333,435,0.0702012,370,419,466.967,381,404,0.0148779,333,435,
192001,62.1351,0.96642,0.0546258,359,434,0.0558848,367,432,100.201,276,148,0.00909011,359,434,
193001,62.4587,1.43522,0.0768218,375,390,0.0690328,374,405,310.361,266,160,0.0135379,348,435,
194001,62.7823,1.44003,0.0845846,374,367,0.0600749,353,432,242.67,355,1,0.00880418,353,435,
195001,63.106,1.3488,0.0974399,374,367,0.0772672,381,394,164.392,154,133,0.0086314,376,396,
196001,63.4296,1.19624,0.0851645,358,360,0.0787794,389,376,143.051,330,6,0.00821803,389,377,
197001,63.7532,1.91361,0.0607326,392,317,0.073054,384,395,559.581,530,27,0.0074756,380,398,
198001,64.0768,1.38399,0.0650375,394,289,0.0642181,357,337,178.55,89,263,0.00861771,393,356,
199001,64.4004,1.36334,0.0687789,281,435,0.0538918,421,241,162.753,366,222,0.0127793,306,435,
200001,64.7241,5.16966,0.0705605,343,435,0.0640281,379,406,1981.25,193,55,0.0125923,343,435,
201001,65.0477,2.48231,0.0642013,370,415,0.0573729,341,433,698.923,445,199,0.00943243,338,435,
202001,65.3713,1.44985,0.0612934,456,146,0.0539285,384,394,329.774,518,121,0.00709047,371,416,
203001,65.6949,1.4845,0.0575003,449,112,0.0568589,368,430,171.633,455,150,0.00842414,338,435,
204001,66.0185,1.73772,0.0712778,367,424,0.0701921,367,432,293.681,492,182,0.00844833,343,435,
205001,66.3421,4.87663,0.0801487,374,405,0.0892129,375,404,1885.36,168,105,0.0131398,375,404,
206001,66.6658,1.39905,0.0701226,377,373,0.0755303,379,403,145.033,502,137,0.0126635,375,405,
207001,66.9894,1.50143,0.0771065,393,354,0.0669681,351,433,276.606,369,430,0.0108261,352,435,
208001,67.313,6.85156,0.0601992,426,273,0.0860414,372,377,2677.99,371,426,0.00908629,348,435,
209001,67.6366,3.58226,0.0700016,386,342,0.0794344,392,348,1343.71,176,89,0.0083755,344,435,
210001,67.9602,1.54397,0.0655819,393,321,0.065973,401,356,284.081,309,80,0.00726124,388,368,
211001,68.2839,1.39394,0.0622942,387,371,0.0646399,387,367,202.127,201,39,0.0072275,388,368,
212001,68.6075,1.98366,0.0648216,397,339,0.0578705,415,250,420.118,228,330,0.00924204,308,435,
213001,68.9311,1.66084,0.065496,348,434,0.0578247,245,318,306.134,515,136,0.0115535,300,435,
214001,69.2547,1.22624,0.0586912,355,434,0.074067,303,432,227.872,525,116,0.0110102,353,435,
215001,69.5783,1.26263,0.0669714,388,370,0.063696,342,433,192.685,361,2,0.0085256,282,435,
216001,69.902,1.54657,0.073256,333,434,0.0705327,393,365,274.502,335,294,0.0113963,332,435,
217001,70.2256,1.29011,0.0661974,377,388,0.0784189,388,363,109.67,509,104,0.0103397,388,364,
218001,70.5492,1.31475,0.0668599,390,357,0.0729103,413,337,324.366,396,208,0.0106282,331,435,
219001,70.8728,1.70225,0.0754852,385,371,0.0710256,423,311,351.147,425,313,0.0110045,284,435,
220001,71.1964,1.83239,0.0965423,383,356,0.0589306,369,428,467.378,473,220,0.0118649,325,435,
221001,71.52,1.3514,0.0819896,395,340,0.0736256,407,345,188.138,402,362,0.00775655,338,434,
222001,71.8437,1.42083,0.0684833,422,285,0.0740292,430,302,168.901,563,40,0.00609633,370,419,
223001,72.1673,1.60607,0.0751263,433,243,0.0672127,434,234,285.753,479,206,0.010263,325,435,
224001,72.4909,1.56895,0.0697413,400,343,0.0575045,400,339,383.781,82,277,0.011718,321,435,
225001,72.8145,1.62952,0.0801464,407,327,0.0759521,394,357,369.144,410,346,0.0131914,346,435,
226001,73.1381,2.78658,0.0810485,416,304,0.0637712,367,432,945.859,190,61,0.0102786,378,399,
227001,73.4618,5.88481,0.0768601,429,267,0.0718059,403,317,2298.68,497,172,0.0131694,344,435,
228001,73.7854,1.18311,0.075317,395,293,0.0646296,379,393,131.059,175,91,0.00970312,344,435,
229001,74.109,1.21,0.0754841,369,420,0.0667955,425,281,153.695,84,273,0.00829694,372,415,
230001,74.4326,3.74121,0.063349,389,359,0.0810048,448,235,1410.34,149,143,0.00747344,425,281,
231001,74.7562,2.02817,0.0530054,426,197,0.0756856,434,204,630.839,110,221,0.00695032,433,204,
232001,75.0799,1.31727,0.0608106,365,423,0.0667252,441,162,184.561,344,3,0.00725447,279,435,
233001,75.4035,1.86537,0.0606967,478,85,0.0551482,344,434,492.119,252,299,0.00963735,341,435,
234001,75.7271,1.0516,0.0588511,312,434,0.0615711,395,368,135.367,507,147,0.0101198,290,435,
235001,76.0507,0.926907,0.0704509,357,430,0.0556802,330,433,71.253,487,70,0.0119311,327,435,
236001,76.3743,1.47452,0.0801145,389,375,0.0651448,360,430,470.853,528,110,0.00833349,273,435,
237001,76.6979,1.59507,0.0775781,388,376,0.0767953,377,408,470.442,95,251,0.0142781,345,435,
238001,77.0216,1.11958,0.0687373,380,380,0.0766567,387,373,137.433,176,89,0.0149154,345,435,
239001,77.3452,1.5759,0.0775532,394,326,0.069927,395,349,428.151,209,23,0.00948867,322,435,
240001,77.6688,2.93958,0.0701793,390,366,0.0772166,404,283,1053.45,32,377,0.0115045,286,435,
241001,77.9924,1.28601,0.0801683,392,365,0.0614123,405,324,139.344,376,413,0.0115318,352,435,
242001,78.316,1.39903,0.0669798,382,273,0.0887645,426,249,266.193,126,189,0.010954,347,435,
243001,78.6397,5.86203,0.0727637,406,319,0.0688522,425,250,2223.01,108,225,0.00885338,425,250,
244001,78.9633,1.67456,0.0728556,397,349,0.0628512,380,376,328.896,495,176,0.0111971,152,435,
245001,79.2869,1.35483,0.0668911,392,338,0.0663756,391,370,272.395,484,198,0.0108968,166,435,
246001,79.6105,1.98786,0.0752978,206,434,0.102365,201,432,642.592,528,110,0.0152949,204,435,
247001,79.9341,1.27221,0.0859004,230,435,0.0740336,261,431,216.915,487,192,0.0161069,257,434,
248001,80.2578,1.29936,0.0959564,255,435,0.139444,254,430,297.79,404,351,0.0209385,255,435,
249001,80.5814,1.2573,0.106972,294,431,0.082411,255,429,185.729,473,220,0.0176904,292,433,
250001,80.905,2.53733,0.109659,336,432,0.0827463,346,426,693.148,505,156,0.0198332,335,432,
251001,81.2286,1.55921,0.109088,342,435,0.139332,343,426,240.188,312,4,0.0240254,342,435,
252001,81.5522,2.32498,0.121142,378,359,0.120117,354,426,685.794,203,90,0.0181139,375,388,
253001,81.8758,2.36397,0.143349,386,347,0.123032,389,352,615.801,169,103,0.0180374,375,389,
254001,82.1995,1.19329,0.148631,391,322,0.10044,393,330,110.256,472,202,0.0174567,372,411,
255001,82.5231,2.53492,0.114823,371,275,0.0813438,397,368,907.926,476,214,0.0162792,367,275,
256001,82.8467,2.84429,0.0922096,370,276,0.0814118,425,283,960.995,472,222,0.0167224,368,275,
257001,83.1703,1.48903,0.0986118,439,217,0.0864807,344,218,364.45,502,162,0.0127834,439,217,
258001,83.4939,1.82558,0.0714875,440,218,0.0999452,323,196,381.275,557,1,0.0118098,439,217,
259001,83.8176,1.91213,0.0665318,243,435,0.124093,302,192,553.117,81,282,0.0121589,275,435,
260001,84.1412,2.11597,0.118804,173,435,0.103947,286,197,735.993,56,329,0.0221621,174,435,
261001,84.4648,1.03302,0.107493,165,435,0.114595,175,428,78.2031,51,339,0.0204679,174,435,
262001,84.7884,3.31827,0.113538,206,433,0.0945053,227,431,1265.1,494,178,0.022022,201,435,
